Model type: 	Bend axon, antidromic
Parameter ID:	598
Pulse duration in ms:	10.0000
Field orientation in degrees:	125.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	66.0649  V/m: 	 no AP.
Increasing amplitude: 	72.0442  V/m: 	 no AP.
Increasing amplitude: 	78.5648  V/m: 	 no AP.
Increasing amplitude: 	85.6755  V/m: 	 no AP.
Increasing amplitude: 	93.4298  V/m: 	 no AP.
Increasing amplitude: 	0.1019 kV/m: 	 no AP.
Increasing amplitude: 	0.1111 kV/m: 	 no AP.
Increasing amplitude: 	0.1212 kV/m: 	 no AP.
Increasing amplitude: 	0.1321 kV/m: 	 no AP.
Increasing amplitude: 	0.1441 kV/m: 	 no AP.
Increasing amplitude: 	0.1571 kV/m: 	 no AP.
Increasing amplitude: 	0.1714 kV/m: 	 no AP.
Increasing amplitude: 	0.1869 kV/m: 	 no AP.
Increasing amplitude: 	0.2038 kV/m: 	 no AP.
Increasing amplitude: 	0.2222 kV/m: 	 no AP.
Increasing amplitude: 	0.2423 kV/m: 	 no AP.
Increasing amplitude: 	0.2643 kV/m: 	 no AP.
Increasing amplitude: 	0.2882 kV/m: 	 no AP.
Increasing amplitude: 	0.3143 kV/m: 	 no AP.
Increasing amplitude: 	0.3427 kV/m: 	 no AP.
Increasing amplitude: 	0.3737 kV/m: 	 no AP.
Increasing amplitude: 	0.4075 kV/m: 	 no AP.
Increasing amplitude: 	0.4444 kV/m: 	 no AP.
Increasing amplitude: 	0.4847 kV/m: 	 no AP.
Increasing amplitude: 	0.5285 kV/m: 	 no AP.
Increasing amplitude: 	0.5764 kV/m: 	 no AP.
Increasing amplitude: 	0.6285 kV/m: 	 no AP.
Increasing amplitude: 	0.6854 kV/m: 	 no AP.
Increasing amplitude: 	0.7474 kV/m: 	 no AP.
Increasing amplitude: 	0.8151 kV/m: 	 no AP.
Increasing amplitude: 	0.8889 kV/m: 	 no AP.
Increasing amplitude: 	0.9693 kV/m: 	 no AP.
Increasing amplitude: 	1.0570 kV/m: 	 no AP.
Increasing amplitude: 	1.1527 kV/m: 	 no AP.
Increasing amplitude: 	1.2570 kV/m: 	 no AP.
Increasing amplitude: 	1.3708 kV/m: 	 no AP.
Increasing amplitude: 	1.4949 kV/m: 	 no AP.
Increasing amplitude: 	1.6302 kV/m: 	 no AP.
Increasing amplitude: 	1.7777 kV/m: 	 no AP.
Increasing amplitude: 	1.9386 kV/m: 	 no AP.
Increasing amplitude: 	2.1141 kV/m: 	 no AP.
Increasing amplitude: 	2.3054 kV/m: 	 no AP.
Increasing amplitude: 	2.5141 kV/m: 	 no AP.
Increasing amplitude: 	2.7416 kV/m: 	 no AP.
Increasing amplitude: 	2.9898 kV/m: 	 no AP.
Increasing amplitude: 	3.2603 kV/m: 	 no AP.
Increasing amplitude: 	3.5554 kV/m: 	 no AP.
Increasing amplitude: 	3.8772 kV/m: 	 no AP.
Increasing amplitude: 	4.2282 kV/m: 	 no AP.
Increasing amplitude: 	4.6108 kV/m: 	 no AP.
Increasing amplitude: 	5.0281 kV/m: 	 no AP.
Increasing amplitude: 	5.4832 kV/m: 	 no AP.
Increasing amplitude: 	5.9795 kV/m: 	 no AP.
Increasing amplitude: 	6.5207 kV/m: 	 no AP.
Increasing amplitude: 	7.1109 kV/m: 	 no AP.
Increasing amplitude: 	7.7545 kV/m: 	 no AP.
Increasing amplitude: 	8.4563 kV/m: 	 no AP.
Increasing amplitude: 	9.2217 kV/m: 	 no AP.
Increasing amplitude: 	10.0563 kV/m: 	 no AP.
Increasing amplitude: 	10.9665 kV/m: 	 no AP.
Increasing amplitude: 	11.9590 kV/m: 	 no AP.
Increasing amplitude: 	13.0414 kV/m: 	 no AP.
Increasing amplitude: 	14.2217 kV/m: 	 no AP.
Increasing amplitude: 	15.5089 kV/m: 	 no AP.
Increasing amplitude: 	16.9126 kV/m: 	 no AP.
Increasing amplitude: 	18.4433 kV/m: 	 no AP.
Increasing amplitude: 	20.1126 kV/m: 	 no AP.
Increasing amplitude: 	21.9329 kV/m: 	 no AP.
Increasing amplitude: 	23.9180 kV/m: 	 no AP.
Increasing amplitude: 	26.0828 kV/m: 	 no AP.
Increasing amplitude: 	28.4435 kV/m: 	 no AP.
Increasing amplitude: 	31.0178 kV/m: 	 no AP.
Increasing amplitude: 	33.8252 kV/m: 	 no AP.
Increasing amplitude: 	36.8866 kV/m: 	 no AP.
Increasing amplitude: 	40.2252 kV/m: 	 no AP.
Increasing amplitude: 	43.8659 kV/m: 	 no AP.
Increasing amplitude: 	47.8361 kV/m: 	 no AP.
Increasing amplitude: 	52.1656 kV/m: 	 no AP.
Increasing amplitude: 	56.8870 kV/m: 	 no AP.
Increasing amplitude: 	62.0357 kV/m: 	 no AP.
Increasing amplitude: 	67.6504 kV/m: 	 no AP.
