Model type: 	Bend axon, antidromic
Parameter ID:	443
Pulse duration in ms:	1.0000
Field orientation in degrees:	105.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	67.5503  V/m: 	 no AP.
Increasing amplitude: 	73.6641  V/m: 	 no AP.
Increasing amplitude: 	80.3313  V/m: 	 no AP.
Increasing amplitude: 	87.6019  V/m: 	 no AP.
Increasing amplitude: 	95.5306  V/m: 	 no AP.
Increasing amplitude: 	0.1042 kV/m: 	 no AP.
Increasing amplitude: 	0.1136 kV/m: 	 no AP.
Increasing amplitude: 	0.1239 kV/m: 	 no AP.
Increasing amplitude: 	0.1351 kV/m: 	 no AP.
Increasing amplitude: 	0.1473 kV/m: 	 no AP.
Increasing amplitude: 	0.1607 kV/m: 	 no AP.
Increasing amplitude: 	0.1752 kV/m: 	 no AP.
Increasing amplitude: 	0.1911 kV/m: 	 no AP.
Increasing amplitude: 	0.2084 kV/m: 	 no AP.
Increasing amplitude: 	0.2272 kV/m: 	 no AP.
Increasing amplitude: 	0.2478 kV/m: 	 no AP.
Increasing amplitude: 	0.2702 kV/m: 	 no AP.
Increasing amplitude: 	0.2947 kV/m: 	 no AP.
Increasing amplitude: 	0.3213 kV/m: 	 no AP.
Increasing amplitude: 	0.3504 kV/m: 	 no AP.
Increasing amplitude: 	0.3821 kV/m: 	 no AP.
Increasing amplitude: 	0.4167 kV/m: 	 no AP.
Increasing amplitude: 	0.4544 kV/m: 	 no AP.
Increasing amplitude: 	0.4956 kV/m: 	 no AP.
Increasing amplitude: 	0.5404 kV/m: 	 no AP.
Increasing amplitude: 	0.5893 kV/m: 	 no AP.
Increasing amplitude: 	0.6427 kV/m: 	 no AP.
Increasing amplitude: 	0.7008 kV/m: 	 no AP.
Increasing amplitude: 	0.7642 kV/m: 	 no AP.
Increasing amplitude: 	0.8334 kV/m: 	 no AP.
Increasing amplitude: 	0.9088 kV/m: 	 no AP.
Increasing amplitude: 	0.9911 kV/m: 	 no AP.
Increasing amplitude: 	1.0808 kV/m: 	 no AP.
Increasing amplitude: 	1.1786 kV/m: 	 no AP.
Increasing amplitude: 	1.2853 kV/m: 	 no AP.
Increasing amplitude: 	1.4016 kV/m: 	 no AP.
Increasing amplitude: 	1.5285 kV/m: 	 no AP.
Increasing amplitude: 	1.6668 kV/m: 	 no AP.
Increasing amplitude: 	1.8177 kV/m: 	 no AP.
Increasing amplitude: 	1.9822 kV/m: 	 no AP.
Increasing amplitude: 	2.1616 kV/m: 	 no AP.
Increasing amplitude: 	2.3573 kV/m: 	 no AP.
Increasing amplitude: 	2.5706 kV/m: 	 no AP.
Increasing amplitude: 	2.8033 kV/m: 	 no AP.
Increasing amplitude: 	3.0570 kV/m: 	 no AP.
Increasing amplitude: 	3.3337 kV/m: 	 no AP.
Increasing amplitude: 	3.6354 kV/m: 	 no AP.
Increasing amplitude: 	3.9644 kV/m: 	 no AP.
Increasing amplitude: 	4.3232 kV/m: 	 no AP.
Increasing amplitude: 	4.7145 kV/m: 	 no AP.
Increasing amplitude: 	5.1412 kV/m: 	 no AP.
Increasing amplitude: 	5.6065 kV/m: 	 no AP.
Increasing amplitude: 	6.1140 kV/m: 	 no AP.
Increasing amplitude: 	6.6673 kV/m: 	 no AP.
Increasing amplitude: 	7.2708 kV/m: 	 no AP.
Increasing amplitude: 	7.9288 kV/m: 	 no AP.
Increasing amplitude: 	8.6464 kV/m: 	 no AP.
Increasing amplitude: 	9.4290 kV/m: 	 no AP.
Increasing amplitude: 	10.2824 kV/m: 	 no AP.
Increasing amplitude: 	11.2130 kV/m: 	 no AP.
Increasing amplitude: 	12.2279 kV/m: 	 no AP.
Increasing amplitude: 	13.3346 kV/m: 	 no AP.
Increasing amplitude: 	14.5415 kV/m: 	 no AP.
Increasing amplitude: 	15.8576 kV/m: 	 no AP.
Increasing amplitude: 	17.2929 kV/m: 	 no AP.
Increasing amplitude: 	18.8580 kV/m: 	 no AP.
Increasing amplitude: 	20.5648 kV/m: 	 no AP.
Increasing amplitude: 	22.4261 kV/m: 	 no AP.
Increasing amplitude: 	24.4558 kV/m: 	 no AP.
Increasing amplitude: 	26.6693 kV/m: 	 no AP.
Increasing amplitude: 	29.0830 kV/m: 	 no AP.
Increasing amplitude: 	31.7153 kV/m: 	 no AP.
Increasing amplitude: 	34.5858 kV/m: 	 no AP.
Increasing amplitude: 	37.7160 kV/m: 	 no AP.
Increasing amplitude: 	41.1296 kV/m: 	 no AP.
Increasing amplitude: 	44.8522 kV/m: 	 no AP.
Increasing amplitude: 	48.9116 kV/m: 	 no AP.
Increasing amplitude: 	53.3385 kV/m: 	 no AP.
Increasing amplitude: 	58.1661 kV/m: 	 no AP.
Increasing amplitude: 	63.4306 kV/m: 	 no AP.
Increasing amplitude: 	69.1715 kV/m: 	 no AP.
Increasing amplitude: 	75.4321 kV/m: 	 no AP.
Increasing amplitude: 	82.2592 kV/m: 	 no AP.
Increasing amplitude: 	89.7043 kV/m: 	 no AP.
Increasing amplitude: 	97.8233 kV/m: 	 no AP.
Increasing amplitude: 	0.1067 MV/m: 	 no AP.
Increasing amplitude: 	0.1163 MV/m: 	 no AP.
Increasing amplitude: 	0.1269 MV/m: 	 no AP.
Increasing amplitude: 	0.1383 MV/m: 	 no AP.
Increasing amplitude: 	0.1509 MV/m: 	 no AP.
Increasing amplitude: 	0.1645 MV/m: 	 no AP.
Increasing amplitude: 	0.1794 MV/m: 	 no AP.
Increasing amplitude: 	0.1956 MV/m: 	 no AP.
Increasing amplitude: 	0.2134 MV/m: 	 no AP.
Increasing amplitude: 	0.2327 MV/m: 	 no AP.
Increasing amplitude: 	0.2537 MV/m: 	 no AP.
Increasing amplitude: 	0.2767 MV/m: 	 no AP.
Increasing amplitude: 	0.3017 MV/m: 	 no AP.
Increasing amplitude: 	0.3290 MV/m: 	 no AP.
Increasing amplitude: 	0.3588 MV/m: 	 no AP.
Increasing amplitude: 	0.3913 MV/m: 	 no AP.
