Model type: 	Bend axon, antidromic
Parameter ID:	500
Pulse duration in ms:	2.1000
Field orientation in degrees:	117.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	66.5850  V/m: 	 no AP.
Increasing amplitude: 	72.6115  V/m: 	 no AP.
Increasing amplitude: 	79.1834  V/m: 	 no AP.
Increasing amplitude: 	86.3501  V/m: 	 no AP.
Increasing amplitude: 	94.1655  V/m: 	 no AP.
Increasing amplitude: 	0.1027 kV/m: 	 no AP.
Increasing amplitude: 	0.1120 kV/m: 	 no AP.
Increasing amplitude: 	0.1221 kV/m: 	 no AP.
Increasing amplitude: 	0.1332 kV/m: 	 no AP.
Increasing amplitude: 	0.1452 kV/m: 	 no AP.
Increasing amplitude: 	0.1584 kV/m: 	 no AP.
Increasing amplitude: 	0.1727 kV/m: 	 no AP.
Increasing amplitude: 	0.1883 kV/m: 	 no AP.
Increasing amplitude: 	0.2054 kV/m: 	 no AP.
Increasing amplitude: 	0.2240 kV/m: 	 no AP.
Increasing amplitude: 	0.2442 kV/m: 	 no AP.
Increasing amplitude: 	0.2663 kV/m: 	 no AP.
Increasing amplitude: 	0.2904 kV/m: 	 no AP.
Increasing amplitude: 	0.3167 kV/m: 	 no AP.
Increasing amplitude: 	0.3454 kV/m: 	 no AP.
Increasing amplitude: 	0.3767 kV/m: 	 no AP.
Increasing amplitude: 	0.4108 kV/m: 	 no AP.
Increasing amplitude: 	0.4479 kV/m: 	 no AP.
Increasing amplitude: 	0.4885 kV/m: 	 no AP.
Increasing amplitude: 	0.5327 kV/m: 	 no AP.
Increasing amplitude: 	0.5809 kV/m: 	 no AP.
Increasing amplitude: 	0.6335 kV/m: 	 no AP.
Increasing amplitude: 	0.6908 kV/m: 	 no AP.
Increasing amplitude: 	0.7533 kV/m: 	 no AP.
Increasing amplitude: 	0.8215 kV/m: 	 no AP.
Increasing amplitude: 	0.8959 kV/m: 	 no AP.
Increasing amplitude: 	0.9769 kV/m: 	 no AP.
Increasing amplitude: 	1.0654 kV/m: 	 no AP.
Increasing amplitude: 	1.1618 kV/m: 	 no AP.
Increasing amplitude: 	1.2669 kV/m: 	 no AP.
Increasing amplitude: 	1.3816 kV/m: 	 no AP.
Increasing amplitude: 	1.5066 kV/m: 	 no AP.
Increasing amplitude: 	1.6430 kV/m: 	 no AP.
Increasing amplitude: 	1.7917 kV/m: 	 no AP.
Increasing amplitude: 	1.9539 kV/m: 	 no AP.
Increasing amplitude: 	2.1307 kV/m: 	 no AP.
Increasing amplitude: 	2.3236 kV/m: 	 no AP.
Increasing amplitude: 	2.5339 kV/m: 	 no AP.
Increasing amplitude: 	2.7632 kV/m: 	 no AP.
Increasing amplitude: 	3.0133 kV/m: 	 no AP.
Increasing amplitude: 	3.2860 kV/m: 	 no AP.
Increasing amplitude: 	3.5834 kV/m: 	 no AP.
Increasing amplitude: 	3.9078 kV/m: 	 no AP.
Increasing amplitude: 	4.2614 kV/m: 	 no AP.
Increasing amplitude: 	4.6471 kV/m: 	 no AP.
Increasing amplitude: 	5.0677 kV/m: 	 no AP.
Increasing amplitude: 	5.5264 kV/m: 	 no AP.
Increasing amplitude: 	6.0266 kV/m: 	 no AP.
Increasing amplitude: 	6.5720 kV/m: 	 no AP.
Increasing amplitude: 	7.1669 kV/m: 	 no AP.
Increasing amplitude: 	7.8155 kV/m: 	 no AP.
Increasing amplitude: 	8.5229 kV/m: 	 no AP.
Increasing amplitude: 	9.2943 kV/m: 	 no AP.
Increasing amplitude: 	10.1355 kV/m: 	 no AP.
Increasing amplitude: 	11.0528 kV/m: 	 no AP.
Increasing amplitude: 	12.0532 kV/m: 	 no AP.
Increasing amplitude: 	13.1441 kV/m: 	 no AP.
Increasing amplitude: 	14.3337 kV/m: 	 no AP.
Increasing amplitude: 	15.6310 kV/m: 	 no AP.
Increasing amplitude: 	17.0458 kV/m: 	 no AP.
Increasing amplitude: 	18.5885 kV/m: 	 no AP.
Increasing amplitude: 	20.2710 kV/m: 	 no AP.
Increasing amplitude: 	22.1056 kV/m: 	 no AP.
Increasing amplitude: 	24.1064 kV/m: 	 no AP.
Increasing amplitude: 	26.2882 kV/m: 	 no AP.
Increasing amplitude: 	28.6675 kV/m: 	 no AP.
Increasing amplitude: 	31.2621 kV/m: 	 no AP.
Increasing amplitude: 	34.0915 kV/m: 	 no AP.
Increasing amplitude: 	37.1771 kV/m: 	 no AP.
Increasing amplitude: 	40.5419 kV/m: 	 no AP.
Increasing amplitude: 	44.2113 kV/m: 	 no AP.
Increasing amplitude: 	48.2127 kV/m: 	 no AP.
Increasing amplitude: 	52.5763 kV/m: 	 no AP.
Increasing amplitude: 	57.3349 kV/m: 	 no AP.
Increasing amplitude: 	62.5242 kV/m: 	 no AP.
Increasing amplitude: 	68.1831 kV/m: 	 no AP.
Increasing amplitude: 	74.3542 kV/m: 	 no AP.
Increasing amplitude: 	81.0838 kV/m: 	 no AP.
Increasing amplitude: 	88.4225 kV/m: 	 no AP.
Increasing amplitude: 	96.4254 kV/m: 	 no AP.
Increasing amplitude: 	0.1052 MV/m: 	 no AP.
Increasing amplitude: 	0.1147 MV/m: 	 no AP.
Increasing amplitude: 	0.1250 MV/m: 	 no AP.
Increasing amplitude: 	0.1364 MV/m: 	 no AP.
Increasing amplitude: 	0.1487 MV/m: 	 no AP.
Increasing amplitude: 	0.1622 MV/m: 	 no AP.
Increasing amplitude: 	0.1768 MV/m: 	 no AP.
Increasing amplitude: 	0.1929 MV/m: 	 no AP.
Increasing amplitude: 	0.2103 MV/m: 	 no AP.
Increasing amplitude: 	0.2293 MV/m: 	 no AP.
Increasing amplitude: 	0.2501 MV/m: 	 no AP.
Increasing amplitude: 	0.2727 MV/m: 	 no AP.
Increasing amplitude: 	0.2974 MV/m: 	 no AP.
Increasing amplitude: 	0.3243 MV/m: 	 no AP.
Increasing amplitude: 	0.3537 MV/m: 	 no AP.
Increasing amplitude: 	0.3857 MV/m: 	 no AP.
Increasing amplitude: 	0.4206 MV/m: 	 no AP.
Increasing amplitude: 	0.4587 MV/m: 	 no AP.
Increasing amplitude: 	0.5002 MV/m: 	 no AP.
Increasing amplitude: 	0.5455 MV/m: 	 no AP.
Increasing amplitude: 	0.5948 MV/m: 	 no AP.
Increasing amplitude: 	0.6487 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 10.78 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	66.5850  V/m: 	 no AP.
Increasing amplitude: 	72.6115  V/m: 	 no AP.
Increasing amplitude: 	79.1834  V/m: 	 no AP.
Increasing amplitude: 	86.3501  V/m: 	 no AP.
Increasing amplitude: 	94.1655  V/m: 	 no AP.
Increasing amplitude: 	0.1027 kV/m: 	 no AP.
Increasing amplitude: 	0.1120 kV/m: 	 no AP.
Increasing amplitude: 	0.1221 kV/m: 	 no AP.
Increasing amplitude: 	0.1332 kV/m: 	 no AP.
Increasing amplitude: 	0.1452 kV/m: 	 no AP.
Increasing amplitude: 	0.1584 kV/m: 	 no AP.
Increasing amplitude: 	0.1727 kV/m: 	 no AP.
Increasing amplitude: 	0.1883 kV/m: 	 no AP.
Increasing amplitude: 	0.2054 kV/m: 	 no AP.
Increasing amplitude: 	0.2240 kV/m: 	 no AP.
Increasing amplitude: 	0.2442 kV/m: 	 no AP.
Increasing amplitude: 	0.2663 kV/m: 	 no AP.
Increasing amplitude: 	0.2904 kV/m: 	 no AP.
Increasing amplitude: 	0.3167 kV/m: 	 no AP.
Increasing amplitude: 	0.3454 kV/m: 	 no AP.
Increasing amplitude: 	0.3767 kV/m: 	 no AP.
Increasing amplitude: 	0.4108 kV/m: 	 no AP.
Increasing amplitude: 	0.4479 kV/m: 	 no AP.
Increasing amplitude: 	0.4885 kV/m: 	 no AP.
Increasing amplitude: 	0.5327 kV/m: 	 no AP.
Increasing amplitude: 	0.5809 kV/m: 	 no AP.
Increasing amplitude: 	0.6335 kV/m: 	 no AP.
Increasing amplitude: 	0.6908 kV/m: 	 no AP.
Increasing amplitude: 	0.7533 kV/m: 	 no AP.
Increasing amplitude: 	0.8215 kV/m: 	 no AP.
Increasing amplitude: 	0.8959 kV/m: 	 no AP.
Increasing amplitude: 	0.9769 kV/m: 	 no AP.
Increasing amplitude: 	1.0654 kV/m: 	 no AP.
Increasing amplitude: 	1.1618 kV/m: 	 no AP.
Increasing amplitude: 	1.2669 kV/m: 	 no AP.
Increasing amplitude: 	1.3816 kV/m: 	 no AP.
Increasing amplitude: 	1.5066 kV/m: 	 no AP.
Increasing amplitude: 	1.6430 kV/m: 	 no AP.
Increasing amplitude: 	1.7917 kV/m: 	 no AP.
Increasing amplitude: 	1.9539 kV/m: 	 no AP.
Increasing amplitude: 	2.1307 kV/m: 	 no AP.
Increasing amplitude: 	2.3236 kV/m: 	 AP.
Lower bound: 2.1307 kV/m.   Upper bound: 2.3236 kV/m.   Search amplitude: 2.2251 kV/m: no AP.
Lower bound: 2.2251 kV/m.   Upper bound: 2.3236 kV/m.   Search amplitude: 2.2738 kV/m: AP.
Lower bound: 2.2251 kV/m.   Upper bound: 2.2738 kV/m.   Search amplitude: 2.2493 kV/m: AP.
Lower bound: 2.2251 kV/m.   Upper bound: 2.2493 kV/m.   Search amplitude: 2.2371 kV/m: AP.
Lower bound: 2.2251 kV/m.   Upper bound: 2.2371 kV/m.   Search amplitude: 2.2311 kV/m: no AP.
Binary search ended. Threshold: 2.2311 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 45.87 min.
 
-----------------------------------------------------------
Total run time: 56.657 min.
Results saved in UF_BndA_HH/Results/result_500.mat.
