Model type: 	Bend axon, antidromic
Parameter ID:	363
Pulse duration in ms:	0.3100
Field orientation in degrees:	30.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	10.7792  V/m: 	 no AP.
Increasing amplitude: 	11.7547  V/m: 	 no AP.
Increasing amplitude: 	12.8186  V/m: 	 no AP.
Increasing amplitude: 	13.9788  V/m: 	 no AP.
Increasing amplitude: 	15.2440  V/m: 	 no AP.
Increasing amplitude: 	16.6237  V/m: 	 no AP.
Increasing amplitude: 	18.1283  V/m: 	 no AP.
Increasing amplitude: 	19.7690  V/m: 	 no AP.
Increasing amplitude: 	21.5583  V/m: 	 no AP.
Increasing amplitude: 	23.5095  V/m: 	 no AP.
Increasing amplitude: 	25.6373  V/m: 	 no AP.
Increasing amplitude: 	27.9577  V/m: 	 no AP.
Increasing amplitude: 	30.4880  V/m: 	 no AP.
Increasing amplitude: 	33.2474  V/m: 	 no AP.
Increasing amplitude: 	36.2566  V/m: 	 no AP.
Increasing amplitude: 	39.5381  V/m: 	 no AP.
Increasing amplitude: 	43.1166  V/m: 	 no AP.
Increasing amplitude: 	47.0190  V/m: 	 no AP.
Increasing amplitude: 	51.2746  V/m: 	 no AP.
Increasing amplitude: 	55.9153  V/m: 	 no AP.
Increasing amplitude: 	60.9761  V/m: 	 no AP.
Increasing amplitude: 	66.4949  V/m: 	 no AP.
Increasing amplitude: 	72.5132  V/m: 	 no AP.
Increasing amplitude: 	79.0762  V/m: 	 no AP.
Increasing amplitude: 	86.2332  V/m: 	 AP.
Lower bound: 79.0762  V/m.   Upper bound: 86.2332  V/m.   Search amplitude: 82.5772  V/m: no AP.
Lower bound: 82.5772  V/m.   Upper bound: 86.2332  V/m.   Search amplitude: 84.3854  V/m: no AP.
Lower bound: 84.3854  V/m.   Upper bound: 86.2332  V/m.   Search amplitude: 85.3043  V/m: AP.
Lower bound: 84.3854  V/m.   Upper bound: 85.3043  V/m.   Search amplitude: 84.8436  V/m: AP.
Lower bound: 84.3854  V/m.   Upper bound: 84.8436  V/m.   Search amplitude: 84.6142  V/m: no AP.
Binary search ended. Threshold: 84.6142  V/m.
 
Run time for search: 3.43 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	9.2159  V/m: 	 no AP.
Increasing amplitude: 	9.4177  V/m: 	 no AP.
Increasing amplitude: 	9.6239  V/m: 	 no AP.
Increasing amplitude: 	9.8346  V/m: 	 no AP.
Increasing amplitude: 	10.0500  V/m: 	 no AP.
Increasing amplitude: 	10.2700  V/m: 	 no AP.
Increasing amplitude: 	10.4949  V/m: 	 no AP.
Increasing amplitude: 	10.7247  V/m: 	 no AP.
Increasing amplitude: 	10.9596  V/m: 	 no AP.
Increasing amplitude: 	11.1995  V/m: 	 no AP.
Increasing amplitude: 	11.4448  V/m: 	 no AP.
Increasing amplitude: 	11.6954  V/m: 	 no AP.
Increasing amplitude: 	11.9515  V/m: 	 no AP.
Increasing amplitude: 	12.2132  V/m: 	 no AP.
Increasing amplitude: 	12.4806  V/m: 	 no AP.
Increasing amplitude: 	12.7539  V/m: 	 no AP.
Increasing amplitude: 	13.0332  V/m: 	 no AP.
Increasing amplitude: 	13.3186  V/m: 	 no AP.
Increasing amplitude: 	13.6102  V/m: 	 no AP.
Increasing amplitude: 	13.9082  V/m: 	 no AP.
Increasing amplitude: 	14.2128  V/m: 	 no AP.
Increasing amplitude: 	14.5240  V/m: 	 no AP.
Increasing amplitude: 	14.8421  V/m: 	 no AP.
Increasing amplitude: 	15.1671  V/m: 	 no AP.
Increasing amplitude: 	15.4992  V/m: 	 no AP.
Increasing amplitude: 	15.8386  V/m: 	 no AP.
Increasing amplitude: 	16.1854  V/m: 	 no AP.
Increasing amplitude: 	16.5398  V/m: 	 no AP.
Increasing amplitude: 	16.9020  V/m: 	 no AP.
Increasing amplitude: 	17.2721  V/m: 	 no AP.
Increasing amplitude: 	17.6503  V/m: 	 no AP.
Increasing amplitude: 	18.0368  V/m: 	 no AP.
Increasing amplitude: 	18.4317  V/m: 	 no AP.
Increasing amplitude: 	18.8353  V/m: 	 no AP.
Increasing amplitude: 	19.2478  V/m: 	 no AP.
Increasing amplitude: 	19.6692  V/m: 	 no AP.
Increasing amplitude: 	20.0999  V/m: 	 no AP.
Increasing amplitude: 	20.5401  V/m: 	 no AP.
Increasing amplitude: 	20.9898  V/m: 	 no AP.
Increasing amplitude: 	21.4495  V/m: 	 no AP.
Increasing amplitude: 	21.9191  V/m: 	 no AP.
Increasing amplitude: 	22.3991  V/m: 	 no AP.
Increasing amplitude: 	22.8896  V/m: 	 no AP.
Increasing amplitude: 	23.3908  V/m: 	 no AP.
Increasing amplitude: 	23.9030  V/m: 	 no AP.
Increasing amplitude: 	24.4264  V/m: 	 no AP.
Increasing amplitude: 	24.9613  V/m: 	 no AP.
Increasing amplitude: 	25.5078  V/m: 	 no AP.
Increasing amplitude: 	26.0664  V/m: 	 no AP.
Increasing amplitude: 	26.6372  V/m: 	 no AP.
Increasing amplitude: 	27.2204  V/m: 	 no AP.
Increasing amplitude: 	27.8165  V/m: 	 no AP.
Increasing amplitude: 	28.4256  V/m: 	 no AP.
Increasing amplitude: 	29.0480  V/m: 	 no AP.
Increasing amplitude: 	29.6841  V/m: 	 no AP.
Increasing amplitude: 	30.3341  V/m: 	 no AP.
Increasing amplitude: 	30.9983  V/m: 	 no AP.
Increasing amplitude: 	31.6771  V/m: 	 no AP.
Increasing amplitude: 	32.3707  V/m: 	 no AP.
Increasing amplitude: 	33.0796  V/m: 	 no AP.
Increasing amplitude: 	33.8039  V/m: 	 no AP.
Increasing amplitude: 	34.5441  V/m: 	 no AP.
Increasing amplitude: 	35.3006  V/m: 	 no AP.
Increasing amplitude: 	36.0735  V/m: 	 no AP.
Increasing amplitude: 	36.8634  V/m: 	 no AP.
Increasing amplitude: 	37.6706  V/m: 	 no AP.
Increasing amplitude: 	38.4955  V/m: 	 no AP.
Increasing amplitude: 	39.3385  V/m: 	 no AP.
Increasing amplitude: 	40.1999  V/m: 	 no AP.
Increasing amplitude: 	41.0801  V/m: 	 no AP.
Increasing amplitude: 	41.9797  V/m: 	 no AP.
Increasing amplitude: 	42.8989  V/m: 	 no AP.
Increasing amplitude: 	43.8383  V/m: 	 no AP.
Increasing amplitude: 	44.7982  V/m: 	 no AP.
Increasing amplitude: 	45.7792  V/m: 	 no AP.
Increasing amplitude: 	46.7816  V/m: 	 no AP.
Increasing amplitude: 	47.8060  V/m: 	 no AP.
Increasing amplitude: 	48.8528  V/m: 	 no AP.
Increasing amplitude: 	49.9225  V/m: 	 no AP.
Increasing amplitude: 	51.0157  V/m: 	 no AP.
Increasing amplitude: 	52.1328  V/m: 	 no AP.
Increasing amplitude: 	53.2743  V/m: 	 no AP.
Increasing amplitude: 	54.4409  V/m: 	 no AP.
Increasing amplitude: 	55.6330  V/m: 	 no AP.
Increasing amplitude: 	56.8512  V/m: 	 no AP.
Increasing amplitude: 	58.0961  V/m: 	 no AP.
Increasing amplitude: 	59.3682  V/m: 	 no AP.
Increasing amplitude: 	60.6682  V/m: 	 no AP.
Increasing amplitude: 	61.9967  V/m: 	 no AP.
Increasing amplitude: 	63.3542  V/m: 	 no AP.
Increasing amplitude: 	64.7415  V/m: 	 no AP.
Increasing amplitude: 	66.1592  V/m: 	 no AP.
Increasing amplitude: 	67.6078  V/m: 	 no AP.
Increasing amplitude: 	69.0883  V/m: 	 no AP.
Increasing amplitude: 	70.6011  V/m: 	 no AP.
Increasing amplitude: 	72.1471  V/m: 	 no AP.
Increasing amplitude: 	73.7269  V/m: 	 no AP.
Increasing amplitude: 	75.3413  V/m: 	 no AP.
Increasing amplitude: 	76.9910  V/m: 	 no AP.
Increasing amplitude: 	78.6769  V/m: 	 no AP.
Increasing amplitude: 	80.3997  V/m: 	 no AP.
Increasing amplitude: 	82.1603  V/m: 	 no AP.
Increasing amplitude: 	83.9593  V/m: 	 no AP.
Increasing amplitude: 	85.7978  V/m: 	 AP.
Lower bound: 83.9593  V/m.   Upper bound: 85.7978  V/m.   Search amplitude: 84.8736  V/m: AP.
Lower bound: 83.9593  V/m.   Upper bound: 84.8736  V/m.   Search amplitude: 84.4152  V/m: no AP.
Lower bound: 84.4152  V/m.   Upper bound: 84.8736  V/m.   Search amplitude: 84.6441  V/m: AP.
Binary search ended. Threshold: 84.6441  V/m.
Percentage difference: 0.000 %.
 
Run time for search: 82.70 min.
 
-----------------------------------------------------------
Total run time: 86.134 min.
Results saved in UF_BndA_HH/Results/result_363.mat.
