Model type: 	Bend axon, antidromic
Parameter ID:	291
Pulse duration in ms:	0.1000
Field orientation in degrees:	30.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	26.7217  V/m: 	 no AP.
Increasing amplitude: 	29.1402  V/m: 	 no AP.
Increasing amplitude: 	31.7776  V/m: 	 no AP.
Increasing amplitude: 	34.6538  V/m: 	 no AP.
Increasing amplitude: 	37.7902  V/m: 	 no AP.
Increasing amplitude: 	41.2105  V/m: 	 no AP.
Increasing amplitude: 	44.9404  V/m: 	 no AP.
Increasing amplitude: 	49.0078  V/m: 	 no AP.
Increasing amplitude: 	53.4434  V/m: 	 no AP.
Increasing amplitude: 	58.2805  V/m: 	 no AP.
Increasing amplitude: 	63.5553  V/m: 	 no AP.
Increasing amplitude: 	69.3075  V/m: 	 no AP.
Increasing amplitude: 	75.5804  V/m: 	 no AP.
Increasing amplitude: 	82.4210  V/m: 	 no AP.
Increasing amplitude: 	89.8807  V/m: 	 no AP.
Increasing amplitude: 	98.0156  V/m: 	 no AP.
Increasing amplitude: 	0.1069 kV/m: 	 no AP.
Increasing amplitude: 	0.1166 kV/m: 	 no AP.
Increasing amplitude: 	0.1271 kV/m: 	 no AP.
Increasing amplitude: 	0.1386 kV/m: 	 no AP.
Increasing amplitude: 	0.1512 kV/m: 	 no AP.
Increasing amplitude: 	0.1648 kV/m: 	 no AP.
Increasing amplitude: 	0.1798 kV/m: 	 no AP.
Increasing amplitude: 	0.1960 kV/m: 	 no AP.
Increasing amplitude: 	0.2138 kV/m: 	 no AP.
Increasing amplitude: 	0.2331 kV/m: 	 no AP.
Increasing amplitude: 	0.2542 kV/m: 	 AP.
Lower bound: 0.2331 kV/m.   Upper bound: 0.2542 kV/m.   Search amplitude: 0.2434 kV/m: AP.
Lower bound: 0.2331 kV/m.   Upper bound: 0.2434 kV/m.   Search amplitude: 0.2382 kV/m: AP.
Lower bound: 0.2331 kV/m.   Upper bound: 0.2382 kV/m.   Search amplitude: 0.2357 kV/m: AP.
Lower bound: 0.2331 kV/m.   Upper bound: 0.2357 kV/m.   Search amplitude: 0.2344 kV/m: no AP.
Lower bound: 0.2344 kV/m.   Upper bound: 0.2357 kV/m.   Search amplitude: 0.2350 kV/m: no AP.
Binary search ended. Threshold: 0.2350 kV/m.
 
Run time for search: 3.39 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	25.5978  V/m: 	 no AP.
Increasing amplitude: 	26.1584  V/m: 	 no AP.
Increasing amplitude: 	26.7311  V/m: 	 no AP.
Increasing amplitude: 	27.3165  V/m: 	 no AP.
Increasing amplitude: 	27.9146  V/m: 	 no AP.
Increasing amplitude: 	28.5259  V/m: 	 no AP.
Increasing amplitude: 	29.1505  V/m: 	 no AP.
Increasing amplitude: 	29.7888  V/m: 	 no AP.
Increasing amplitude: 	30.4411  V/m: 	 no AP.
Increasing amplitude: 	31.1077  V/m: 	 no AP.
Increasing amplitude: 	31.7889  V/m: 	 no AP.
Increasing amplitude: 	32.4850  V/m: 	 no AP.
Increasing amplitude: 	33.1963  V/m: 	 no AP.
Increasing amplitude: 	33.9232  V/m: 	 no AP.
Increasing amplitude: 	34.6660  V/m: 	 no AP.
Increasing amplitude: 	35.4251  V/m: 	 no AP.
Increasing amplitude: 	36.2008  V/m: 	 no AP.
Increasing amplitude: 	36.9935  V/m: 	 no AP.
Increasing amplitude: 	37.8035  V/m: 	 no AP.
Increasing amplitude: 	38.6313  V/m: 	 no AP.
Increasing amplitude: 	39.4773  V/m: 	 no AP.
Increasing amplitude: 	40.3417  V/m: 	 no AP.
Increasing amplitude: 	41.2251  V/m: 	 no AP.
Increasing amplitude: 	42.1278  V/m: 	 no AP.
Increasing amplitude: 	43.0503  V/m: 	 no AP.
Increasing amplitude: 	43.9929  V/m: 	 no AP.
Increasing amplitude: 	44.9563  V/m: 	 no AP.
Increasing amplitude: 	45.9407  V/m: 	 no AP.
Increasing amplitude: 	46.9466  V/m: 	 no AP.
Increasing amplitude: 	47.9746  V/m: 	 no AP.
Increasing amplitude: 	49.0251  V/m: 	 no AP.
Increasing amplitude: 	50.0986  V/m: 	 no AP.
Increasing amplitude: 	51.1957  V/m: 	 no AP.
Increasing amplitude: 	52.3167  V/m: 	 no AP.
Increasing amplitude: 	53.4623  V/m: 	 no AP.
Increasing amplitude: 	54.6330  V/m: 	 no AP.
Increasing amplitude: 	55.8293  V/m: 	 no AP.
Increasing amplitude: 	57.0518  V/m: 	 no AP.
Increasing amplitude: 	58.3010  V/m: 	 no AP.
Increasing amplitude: 	59.5777  V/m: 	 no AP.
Increasing amplitude: 	60.8823  V/m: 	 no AP.
Increasing amplitude: 	62.2154  V/m: 	 no AP.
Increasing amplitude: 	63.5777  V/m: 	 no AP.
Increasing amplitude: 	64.9699  V/m: 	 no AP.
Increasing amplitude: 	66.3926  V/m: 	 no AP.
Increasing amplitude: 	67.8464  V/m: 	 no AP.
Increasing amplitude: 	69.3320  V/m: 	 no AP.
Increasing amplitude: 	70.8502  V/m: 	 no AP.
Increasing amplitude: 	72.4016  V/m: 	 no AP.
Increasing amplitude: 	73.9870  V/m: 	 no AP.
Increasing amplitude: 	75.6071  V/m: 	 no AP.
Increasing amplitude: 	77.2627  V/m: 	 no AP.
Increasing amplitude: 	78.9545  V/m: 	 no AP.
Increasing amplitude: 	80.6834  V/m: 	 no AP.
Increasing amplitude: 	82.4501  V/m: 	 no AP.
Increasing amplitude: 	84.2555  V/m: 	 no AP.
Increasing amplitude: 	86.1005  V/m: 	 no AP.
Increasing amplitude: 	87.9859  V/m: 	 no AP.
Increasing amplitude: 	89.9125  V/m: 	 no AP.
Increasing amplitude: 	91.8813  V/m: 	 no AP.
Increasing amplitude: 	93.8933  V/m: 	 no AP.
Increasing amplitude: 	95.9493  V/m: 	 no AP.
Increasing amplitude: 	98.0503  V/m: 	 no AP.
Increasing amplitude: 	0.1002 kV/m: 	 no AP.
Increasing amplitude: 	0.1024 kV/m: 	 no AP.
Increasing amplitude: 	0.1046 kV/m: 	 no AP.
Increasing amplitude: 	0.1069 kV/m: 	 no AP.
Increasing amplitude: 	0.1093 kV/m: 	 no AP.
Increasing amplitude: 	0.1117 kV/m: 	 no AP.
Increasing amplitude: 	0.1141 kV/m: 	 no AP.
Increasing amplitude: 	0.1166 kV/m: 	 no AP.
Increasing amplitude: 	0.1192 kV/m: 	 no AP.
Increasing amplitude: 	0.1218 kV/m: 	 no AP.
Increasing amplitude: 	0.1244 kV/m: 	 no AP.
Increasing amplitude: 	0.1272 kV/m: 	 no AP.
Increasing amplitude: 	0.1299 kV/m: 	 no AP.
Increasing amplitude: 	0.1328 kV/m: 	 no AP.
Increasing amplitude: 	0.1357 kV/m: 	 no AP.
Increasing amplitude: 	0.1387 kV/m: 	 no AP.
Increasing amplitude: 	0.1417 kV/m: 	 no AP.
Increasing amplitude: 	0.1448 kV/m: 	 no AP.
Increasing amplitude: 	0.1480 kV/m: 	 no AP.
Increasing amplitude: 	0.1512 kV/m: 	 no AP.
Increasing amplitude: 	0.1545 kV/m: 	 no AP.
Increasing amplitude: 	0.1579 kV/m: 	 no AP.
Increasing amplitude: 	0.1614 kV/m: 	 no AP.
Increasing amplitude: 	0.1649 kV/m: 	 no AP.
Increasing amplitude: 	0.1685 kV/m: 	 no AP.
Increasing amplitude: 	0.1722 kV/m: 	 no AP.
Increasing amplitude: 	0.1760 kV/m: 	 no AP.
Increasing amplitude: 	0.1798 kV/m: 	 no AP.
Increasing amplitude: 	0.1838 kV/m: 	 no AP.
Increasing amplitude: 	0.1878 kV/m: 	 no AP.
Increasing amplitude: 	0.1919 kV/m: 	 no AP.
Increasing amplitude: 	0.1961 kV/m: 	 no AP.
Increasing amplitude: 	0.2004 kV/m: 	 no AP.
Increasing amplitude: 	0.2048 kV/m: 	 no AP.
Increasing amplitude: 	0.2093 kV/m: 	 no AP.
Increasing amplitude: 	0.2138 kV/m: 	 no AP.
Increasing amplitude: 	0.2185 kV/m: 	 no AP.
Increasing amplitude: 	0.2233 kV/m: 	 no AP.
Increasing amplitude: 	0.2282 kV/m: 	 no AP.
Increasing amplitude: 	0.2332 kV/m: 	 no AP.
Increasing amplitude: 	0.2383 kV/m: 	 AP.
Lower bound: 0.2332 kV/m.   Upper bound: 0.2383 kV/m.   Search amplitude: 0.2357 kV/m: AP.
