Model type: 	Bend axon, antidromic
Parameter ID:	265
Pulse duration in ms:	0.0680
Field orientation in degrees:	0.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	32.8360  V/m: 	 no AP.
Increasing amplitude: 	35.8079  V/m: 	 no AP.
Increasing amplitude: 	39.0488  V/m: 	 no AP.
Increasing amplitude: 	42.5830  V/m: 	 no AP.
Increasing amplitude: 	46.4371  V/m: 	 no AP.
Increasing amplitude: 	50.6400  V/m: 	 no AP.
Increasing amplitude: 	55.2233  V/m: 	 no AP.
Increasing amplitude: 	60.2214  V/m: 	 no AP.
Increasing amplitude: 	65.6720  V/m: 	 no AP.
Increasing amplitude: 	71.6158  V/m: 	 no AP.
Increasing amplitude: 	78.0976  V/m: 	 no AP.
Increasing amplitude: 	85.1660  V/m: 	 no AP.
Increasing amplitude: 	92.8742  V/m: 	 no AP.
Increasing amplitude: 	0.1013 kV/m: 	 no AP.
Increasing amplitude: 	0.1104 kV/m: 	 no AP.
Increasing amplitude: 	0.1204 kV/m: 	 no AP.
Increasing amplitude: 	0.1313 kV/m: 	 no AP.
Increasing amplitude: 	0.1432 kV/m: 	 no AP.
Increasing amplitude: 	0.1562 kV/m: 	 no AP.
Increasing amplitude: 	0.1703 kV/m: 	 no AP.
Increasing amplitude: 	0.1857 kV/m: 	 no AP.
Increasing amplitude: 	0.2026 kV/m: 	 no AP.
Increasing amplitude: 	0.2209 kV/m: 	 no AP.
Increasing amplitude: 	0.2409 kV/m: 	 no AP.
Increasing amplitude: 	0.2627 kV/m: 	 no AP.
Increasing amplitude: 	0.2865 kV/m: 	 no AP.
Increasing amplitude: 	0.3124 kV/m: 	 AP.
Lower bound: 0.2865 kV/m.   Upper bound: 0.3124 kV/m.   Search amplitude: 0.2991 kV/m: no AP.
Lower bound: 0.2991 kV/m.   Upper bound: 0.3124 kV/m.   Search amplitude: 0.3057 kV/m: AP.
Lower bound: 0.2991 kV/m.   Upper bound: 0.3057 kV/m.   Search amplitude: 0.3024 kV/m: AP.
Lower bound: 0.2991 kV/m.   Upper bound: 0.3024 kV/m.   Search amplitude: 0.3008 kV/m: AP.
Lower bound: 0.2991 kV/m.   Upper bound: 0.3008 kV/m.   Search amplitude: 0.3000 kV/m: no AP.
Binary search ended. Threshold: 0.3000 kV/m.
 
Run time for search: 3.34 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	32.6702  V/m: 	 no AP.
Increasing amplitude: 	33.3856  V/m: 	 no AP.
Increasing amplitude: 	34.1166  V/m: 	 no AP.
Increasing amplitude: 	34.8637  V/m: 	 no AP.
Increasing amplitude: 	35.6271  V/m: 	 no AP.
Increasing amplitude: 	36.4072  V/m: 	 no AP.
Increasing amplitude: 	37.2044  V/m: 	 no AP.
Increasing amplitude: 	38.0191  V/m: 	 no AP.
Increasing amplitude: 	38.8516  V/m: 	 no AP.
Increasing amplitude: 	39.7024  V/m: 	 no AP.
Increasing amplitude: 	40.5717  V/m: 	 no AP.
Increasing amplitude: 	41.4601  V/m: 	 no AP.
Increasing amplitude: 	42.3680  V/m: 	 no AP.
Increasing amplitude: 	43.2957  V/m: 	 no AP.
Increasing amplitude: 	44.2438  V/m: 	 no AP.
Increasing amplitude: 	45.2126  V/m: 	 no AP.
Increasing amplitude: 	46.2026  V/m: 	 no AP.
Increasing amplitude: 	47.2143  V/m: 	 no AP.
Increasing amplitude: 	48.2482  V/m: 	 no AP.
Increasing amplitude: 	49.3047  V/m: 	 no AP.
Increasing amplitude: 	50.3843  V/m: 	 no AP.
Increasing amplitude: 	51.4876  V/m: 	 no AP.
Increasing amplitude: 	52.6150  V/m: 	 no AP.
Increasing amplitude: 	53.7671  V/m: 	 no AP.
Increasing amplitude: 	54.9445  V/m: 	 no AP.
Increasing amplitude: 	56.1476  V/m: 	 no AP.
Increasing amplitude: 	57.3771  V/m: 	 no AP.
Increasing amplitude: 	58.6335  V/m: 	 no AP.
Increasing amplitude: 	59.9174  V/m: 	 no AP.
Increasing amplitude: 	61.2294  V/m: 	 no AP.
Increasing amplitude: 	62.5701  V/m: 	 no AP.
Increasing amplitude: 	63.9403  V/m: 	 no AP.
