Model type: 	Bend axon, antidromic
Parameter ID:	217
Pulse duration in ms:	0.0310
Field orientation in degrees:	0.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	69.0697  V/m: 	 no AP.
Increasing amplitude: 	75.3210  V/m: 	 no AP.
Increasing amplitude: 	82.1381  V/m: 	 no AP.
Increasing amplitude: 	89.5723  V/m: 	 no AP.
Increasing amplitude: 	97.6793  V/m: 	 no AP.
Increasing amplitude: 	0.1065 kV/m: 	 no AP.
Increasing amplitude: 	0.1162 kV/m: 	 no AP.
Increasing amplitude: 	0.1267 kV/m: 	 no AP.
Increasing amplitude: 	0.1381 kV/m: 	 no AP.
Increasing amplitude: 	0.1506 kV/m: 	 no AP.
Increasing amplitude: 	0.1643 kV/m: 	 no AP.
Increasing amplitude: 	0.1791 kV/m: 	 no AP.
Increasing amplitude: 	0.1954 kV/m: 	 no AP.
Increasing amplitude: 	0.2130 kV/m: 	 no AP.
Increasing amplitude: 	0.2323 kV/m: 	 no AP.
Increasing amplitude: 	0.2533 kV/m: 	 no AP.
Increasing amplitude: 	0.2763 kV/m: 	 no AP.
Increasing amplitude: 	0.3013 kV/m: 	 no AP.
Increasing amplitude: 	0.3286 kV/m: 	 no AP.
Increasing amplitude: 	0.3583 kV/m: 	 no AP.
Increasing amplitude: 	0.3907 kV/m: 	 no AP.
Increasing amplitude: 	0.4261 kV/m: 	 no AP.
Increasing amplitude: 	0.4646 kV/m: 	 no AP.
Increasing amplitude: 	0.5067 kV/m: 	 no AP.
Increasing amplitude: 	0.5526 kV/m: 	 no AP.
Increasing amplitude: 	0.6026 kV/m: 	 no AP.
Increasing amplitude: 	0.6571 kV/m: 	 AP.
Lower bound: 0.6026 kV/m.   Upper bound: 0.6571 kV/m.   Search amplitude: 0.6292 kV/m: no AP.
Lower bound: 0.6292 kV/m.   Upper bound: 0.6571 kV/m.   Search amplitude: 0.6430 kV/m: no AP.
Lower bound: 0.6430 kV/m.   Upper bound: 0.6571 kV/m.   Search amplitude: 0.6500 kV/m: no AP.
Lower bound: 0.6500 kV/m.   Upper bound: 0.6571 kV/m.   Search amplitude: 0.6536 kV/m: AP.
Lower bound: 0.6500 kV/m.   Upper bound: 0.6536 kV/m.   Search amplitude: 0.6518 kV/m: no AP.
Binary search ended. Threshold: 0.6518 kV/m.
 
Run time for search: 4.50 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	70.9904  V/m: 	 no AP.
Increasing amplitude: 	72.5449  V/m: 	 no AP.
Increasing amplitude: 	74.1334  V/m: 	 no AP.
Increasing amplitude: 	75.7568  V/m: 	 no AP.
Increasing amplitude: 	77.4156  V/m: 	 no AP.
Increasing amplitude: 	79.1108  V/m: 	 no AP.
Increasing amplitude: 	80.8431  V/m: 	 no AP.
Increasing amplitude: 	82.6133  V/m: 	 no AP.
Increasing amplitude: 	84.4223  V/m: 	 no AP.
Increasing amplitude: 	86.2709  V/m: 	 no AP.
Increasing amplitude: 	88.1600  V/m: 	 no AP.
Increasing amplitude: 	90.0905  V/m: 	 no AP.
Increasing amplitude: 	92.0632  V/m: 	 no AP.
Increasing amplitude: 	94.0791  V/m: 	 no AP.
Increasing amplitude: 	96.1392  V/m: 	 no AP.
Increasing amplitude: 	98.2444  V/m: 	 no AP.
Increasing amplitude: 	0.1004 kV/m: 	 no AP.
Increasing amplitude: 	0.1026 kV/m: 	 no AP.
Increasing amplitude: 	0.1048 kV/m: 	 no AP.
Increasing amplitude: 	0.1071 kV/m: 	 no AP.
Increasing amplitude: 	0.1095 kV/m: 	 no AP.
Increasing amplitude: 	0.1119 kV/m: 	 no AP.
Increasing amplitude: 	0.1143 kV/m: 	 no AP.
Increasing amplitude: 	0.1168 kV/m: 	 no AP.
Increasing amplitude: 	0.1194 kV/m: 	 no AP.
Increasing amplitude: 	0.1220 kV/m: 	 no AP.
Increasing amplitude: 	0.1247 kV/m: 	 no AP.
Increasing amplitude: 	0.1274 kV/m: 	 no AP.
Increasing amplitude: 	0.1302 kV/m: 	 no AP.
Increasing amplitude: 	0.1330 kV/m: 	 no AP.
Increasing amplitude: 	0.1360 kV/m: 	 no AP.
Increasing amplitude: 	0.1389 kV/m: 	 no AP.
Increasing amplitude: 	0.1420 kV/m: 	 no AP.
Increasing amplitude: 	0.1451 kV/m: 	 no AP.
Increasing amplitude: 	0.1483 kV/m: 	 no AP.
Increasing amplitude: 	0.1515 kV/m: 	 no AP.
Increasing amplitude: 	0.1548 kV/m: 	 no AP.
Increasing amplitude: 	0.1582 kV/m: 	 no AP.
Increasing amplitude: 	0.1617 kV/m: 	 no AP.
Increasing amplitude: 	0.1652 kV/m: 	 no AP.
Increasing amplitude: 	0.1688 kV/m: 	 no AP.
Increasing amplitude: 	0.1725 kV/m: 	 no AP.
Increasing amplitude: 	0.1763 kV/m: 	 no AP.
Increasing amplitude: 	0.1802 kV/m: 	 no AP.
Increasing amplitude: 	0.1841 kV/m: 	 no AP.
Increasing amplitude: 	0.1882 kV/m: 	 no AP.
Increasing amplitude: 	0.1923 kV/m: 	 no AP.
Increasing amplitude: 	0.1965 kV/m: 	 no AP.
Increasing amplitude: 	0.2008 kV/m: 	 no AP.
Increasing amplitude: 	0.2052 kV/m: 	 no AP.
Increasing amplitude: 	0.2097 kV/m: 	 no AP.
Increasing amplitude: 	0.2143 kV/m: 	 no AP.
Increasing amplitude: 	0.2190 kV/m: 	 no AP.
Increasing amplitude: 	0.2238 kV/m: 	 no AP.
Increasing amplitude: 	0.2287 kV/m: 	 no AP.
Increasing amplitude: 	0.2337 kV/m: 	 no AP.
Increasing amplitude: 	0.2388 kV/m: 	 no AP.
Increasing amplitude: 	0.2440 kV/m: 	 no AP.
Increasing amplitude: 	0.2494 kV/m: 	 no AP.
Increasing amplitude: 	0.2548 kV/m: 	 no AP.
Increasing amplitude: 	0.2604 kV/m: 	 no AP.
Increasing amplitude: 	0.2661 kV/m: 	 no AP.
Increasing amplitude: 	0.2719 kV/m: 	 no AP.
Increasing amplitude: 	0.2779 kV/m: 	 no AP.
Increasing amplitude: 	0.2840 kV/m: 	 no AP.
Increasing amplitude: 	0.2902 kV/m: 	 no AP.
Increasing amplitude: 	0.2965 kV/m: 	 no AP.
Increasing amplitude: 	0.3030 kV/m: 	 no AP.
Increasing amplitude: 	0.3097 kV/m: 	 no AP.
Increasing amplitude: 	0.3164 kV/m: 	 no AP.
Increasing amplitude: 	0.3234 kV/m: 	 no AP.
Increasing amplitude: 	0.3305 kV/m: 	 no AP.
Increasing amplitude: 	0.3377 kV/m: 	 no AP.
Increasing amplitude: 	0.3451 kV/m: 	 no AP.
Increasing amplitude: 	0.3526 kV/m: 	 no AP.
Increasing amplitude: 	0.3604 kV/m: 	 no AP.
Increasing amplitude: 	0.3683 kV/m: 	 no AP.
Increasing amplitude: 	0.3763 kV/m: 	 no AP.
Increasing amplitude: 	0.3846 kV/m: 	 no AP.
Increasing amplitude: 	0.3930 kV/m: 	 no AP.
Increasing amplitude: 	0.4016 kV/m: 	 no AP.
Increasing amplitude: 	0.4104 kV/m: 	 no AP.
Increasing amplitude: 	0.4194 kV/m: 	 no AP.
Increasing amplitude: 	0.4285 kV/m: 	 no AP.
