Model type: 	Bend axon, antidromic
Parameter ID:	551
Pulse duration in ms:	4.5000
Field orientation in degrees:	130.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	66.0669  V/m: 	 no AP.
Increasing amplitude: 	72.0464  V/m: 	 no AP.
Increasing amplitude: 	78.5672  V/m: 	 no AP.
Increasing amplitude: 	85.6781  V/m: 	 no AP.
Increasing amplitude: 	93.4327  V/m: 	 no AP.
Increasing amplitude: 	0.1019 kV/m: 	 no AP.
Increasing amplitude: 	0.1111 kV/m: 	 no AP.
Increasing amplitude: 	0.1212 kV/m: 	 no AP.
Increasing amplitude: 	0.1321 kV/m: 	 no AP.
Increasing amplitude: 	0.1441 kV/m: 	 no AP.
Increasing amplitude: 	0.1571 kV/m: 	 no AP.
Increasing amplitude: 	0.1714 kV/m: 	 no AP.
Increasing amplitude: 	0.1869 kV/m: 	 no AP.
Increasing amplitude: 	0.2038 kV/m: 	 no AP.
Increasing amplitude: 	0.2222 kV/m: 	 no AP.
Increasing amplitude: 	0.2423 kV/m: 	 no AP.
Increasing amplitude: 	0.2643 kV/m: 	 no AP.
Increasing amplitude: 	0.2882 kV/m: 	 no AP.
Increasing amplitude: 	0.3143 kV/m: 	 no AP.
Increasing amplitude: 	0.3427 kV/m: 	 no AP.
Increasing amplitude: 	0.3737 kV/m: 	 no AP.
Increasing amplitude: 	0.4076 kV/m: 	 no AP.
Increasing amplitude: 	0.4444 kV/m: 	 no AP.
Increasing amplitude: 	0.4847 kV/m: 	 no AP.
Increasing amplitude: 	0.5285 kV/m: 	 no AP.
Increasing amplitude: 	0.5764 kV/m: 	 no AP.
Increasing amplitude: 	0.6285 kV/m: 	 no AP.
Increasing amplitude: 	0.6854 kV/m: 	 no AP.
Increasing amplitude: 	0.7475 kV/m: 	 no AP.
Increasing amplitude: 	0.8151 kV/m: 	 no AP.
Increasing amplitude: 	0.8889 kV/m: 	 no AP.
Increasing amplitude: 	0.9693 kV/m: 	 no AP.
Increasing amplitude: 	1.0571 kV/m: 	 no AP.
Increasing amplitude: 	1.1527 kV/m: 	 no AP.
Increasing amplitude: 	1.2571 kV/m: 	 no AP.
Increasing amplitude: 	1.3709 kV/m: 	 no AP.
Increasing amplitude: 	1.4949 kV/m: 	 no AP.
Increasing amplitude: 	1.6302 kV/m: 	 no AP.
Increasing amplitude: 	1.7778 kV/m: 	 no AP.
Increasing amplitude: 	1.9387 kV/m: 	 no AP.
Increasing amplitude: 	2.1141 kV/m: 	 no AP.
Increasing amplitude: 	2.3055 kV/m: 	 no AP.
Increasing amplitude: 	2.5142 kV/m: 	 no AP.
Increasing amplitude: 	2.7417 kV/m: 	 no AP.
Increasing amplitude: 	2.9898 kV/m: 	 no AP.
Increasing amplitude: 	3.2604 kV/m: 	 no AP.
Increasing amplitude: 	3.5555 kV/m: 	 no AP.
Increasing amplitude: 	3.8773 kV/m: 	 no AP.
Increasing amplitude: 	4.2283 kV/m: 	 no AP.
Increasing amplitude: 	4.6110 kV/m: 	 no AP.
Increasing amplitude: 	5.0283 kV/m: 	 no AP.
Increasing amplitude: 	5.4834 kV/m: 	 no AP.
Increasing amplitude: 	5.9797 kV/m: 	 no AP.
Increasing amplitude: 	6.5209 kV/m: 	 no AP.
Increasing amplitude: 	7.1111 kV/m: 	 no AP.
Increasing amplitude: 	7.7547 kV/m: 	 no AP.
Increasing amplitude: 	8.4566 kV/m: 	 no AP.
Increasing amplitude: 	9.2219 kV/m: 	 no AP.
Increasing amplitude: 	10.0566 kV/m: 	 no AP.
Increasing amplitude: 	10.9668 kV/m: 	 no AP.
Increasing amplitude: 	11.9594 kV/m: 	 no AP.
Increasing amplitude: 	13.0418 kV/m: 	 no AP.
Increasing amplitude: 	14.2222 kV/m: 	 no AP.
Increasing amplitude: 	15.5094 kV/m: 	 no AP.
Increasing amplitude: 	16.9131 kV/m: 	 no AP.
Increasing amplitude: 	18.4439 kV/m: 	 no AP.
Increasing amplitude: 	20.1132 kV/m: 	 no AP.
Increasing amplitude: 	21.9336 kV/m: 	 no AP.
Increasing amplitude: 	23.9188 kV/m: 	 no AP.
Increasing amplitude: 	26.0836 kV/m: 	 no AP.
Increasing amplitude: 	28.4444 kV/m: 	 no AP.
