Model type: 	Bend axon, antidromic
Parameter ID:	453
Pulse duration in ms:	1.0000
Field orientation in degrees:	120.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	73.3412  V/m: 	 no AP.
Increasing amplitude: 	79.9792  V/m: 	 no AP.
Increasing amplitude: 	87.2179  V/m: 	 no AP.
Increasing amplitude: 	95.1118  V/m: 	 no AP.
Increasing amplitude: 	0.1037 kV/m: 	 no AP.
Increasing amplitude: 	0.1131 kV/m: 	 no AP.
Increasing amplitude: 	0.1233 kV/m: 	 no AP.
Increasing amplitude: 	0.1345 kV/m: 	 no AP.
Increasing amplitude: 	0.1467 kV/m: 	 no AP.
Increasing amplitude: 	0.1600 kV/m: 	 no AP.
Increasing amplitude: 	0.1744 kV/m: 	 no AP.
Increasing amplitude: 	0.1902 kV/m: 	 no AP.
Increasing amplitude: 	0.2074 kV/m: 	 no AP.
Increasing amplitude: 	0.2262 kV/m: 	 no AP.
Increasing amplitude: 	0.2467 kV/m: 	 no AP.
Increasing amplitude: 	0.2690 kV/m: 	 no AP.
Increasing amplitude: 	0.2934 kV/m: 	 no AP.
Increasing amplitude: 	0.3199 kV/m: 	 no AP.
Increasing amplitude: 	0.3489 kV/m: 	 no AP.
Increasing amplitude: 	0.3804 kV/m: 	 no AP.
Increasing amplitude: 	0.4149 kV/m: 	 no AP.
Increasing amplitude: 	0.4524 kV/m: 	 no AP.
Increasing amplitude: 	0.4934 kV/m: 	 no AP.
Increasing amplitude: 	0.5380 kV/m: 	 no AP.
Increasing amplitude: 	0.5867 kV/m: 	 no AP.
Increasing amplitude: 	0.6398 kV/m: 	 no AP.
Increasing amplitude: 	0.6977 kV/m: 	 no AP.
Increasing amplitude: 	0.7609 kV/m: 	 no AP.
Increasing amplitude: 	0.8298 kV/m: 	 no AP.
Increasing amplitude: 	0.9049 kV/m: 	 no AP.
Increasing amplitude: 	0.9868 kV/m: 	 no AP.
Increasing amplitude: 	1.0761 kV/m: 	 no AP.
Increasing amplitude: 	1.1735 kV/m: 	 no AP.
Increasing amplitude: 	1.2797 kV/m: 	 no AP.
Increasing amplitude: 	1.3955 kV/m: 	 no AP.
Increasing amplitude: 	1.5218 kV/m: 	 no AP.
Increasing amplitude: 	1.6595 kV/m: 	 no AP.
Increasing amplitude: 	1.8097 kV/m: 	 no AP.
Increasing amplitude: 	1.9735 kV/m: 	 no AP.
Increasing amplitude: 	2.1521 kV/m: 	 no AP.
Increasing amplitude: 	2.3469 kV/m: 	 no AP.
Increasing amplitude: 	2.5593 kV/m: 	 no AP.
Increasing amplitude: 	2.7910 kV/m: 	 no AP.
Increasing amplitude: 	3.0436 kV/m: 	 no AP.
Increasing amplitude: 	3.3190 kV/m: 	 no AP.
Increasing amplitude: 	3.6194 kV/m: 	 no AP.
Increasing amplitude: 	3.9470 kV/m: 	 no AP.
Increasing amplitude: 	4.3043 kV/m: 	 no AP.
Increasing amplitude: 	4.6938 kV/m: 	 no AP.
Increasing amplitude: 	5.1187 kV/m: 	 no AP.
Increasing amplitude: 	5.5819 kV/m: 	 no AP.
Increasing amplitude: 	6.0872 kV/m: 	 no AP.
Increasing amplitude: 	6.6381 kV/m: 	 no AP.
Increasing amplitude: 	7.2389 kV/m: 	 no AP.
Increasing amplitude: 	7.8941 kV/m: 	 no AP.
Increasing amplitude: 	8.6085 kV/m: 	 no AP.
Increasing amplitude: 	9.3877 kV/m: 	 no AP.
Increasing amplitude: 	10.2373 kV/m: 	 no AP.
Increasing amplitude: 	11.1639 kV/m: 	 no AP.
Increasing amplitude: 	12.1743 kV/m: 	 no AP.
Increasing amplitude: 	13.2762 kV/m: 	 no AP.
Increasing amplitude: 	14.4778 kV/m: 	 no AP.
Increasing amplitude: 	15.7881 kV/m: 	 no AP.
Increasing amplitude: 	17.2171 kV/m: 	 no AP.
Increasing amplitude: 	18.7754 kV/m: 	 no AP.
Increasing amplitude: 	20.4747 kV/m: 	 no AP.
Increasing amplitude: 	22.3278 kV/m: 	 no AP.
Increasing amplitude: 	24.3486 kV/m: 	 no AP.
Increasing amplitude: 	26.5524 kV/m: 	 no AP.
Increasing amplitude: 	28.9556 kV/m: 	 no AP.
Increasing amplitude: 	31.5763 kV/m: 	 no AP.
Increasing amplitude: 	34.4341 kV/m: 	 no AP.
Increasing amplitude: 	37.5507 kV/m: 	 no AP.
Increasing amplitude: 	40.9493 kV/m: 	 no AP.
Increasing amplitude: 	44.6556 kV/m: 	 no AP.
Increasing amplitude: 	48.6972 kV/m: 	 no AP.
Increasing amplitude: 	53.1047 kV/m: 	 no AP.
Increasing amplitude: 	57.9111 kV/m: 	 no AP.
Increasing amplitude: 	63.1525 kV/m: 	 no AP.
Increasing amplitude: 	68.8683 kV/m: 	 no AP.
Increasing amplitude: 	75.1014 kV/m: 	 no AP.
Increasing amplitude: 	81.8987 kV/m: 	 no AP.
Increasing amplitude: 	89.3111 kV/m: 	 no AP.
Increasing amplitude: 	97.3945 kV/m: 	 no AP.
Increasing amplitude: 	0.1062 MV/m: 	 no AP.
Increasing amplitude: 	0.1158 MV/m: 	 no AP.
Increasing amplitude: 	0.1263 MV/m: 	 no AP.
Increasing amplitude: 	0.1377 MV/m: 	 no AP.
Increasing amplitude: 	0.1502 MV/m: 	 no AP.
Increasing amplitude: 	0.1638 MV/m: 	 no AP.
Increasing amplitude: 	0.1786 MV/m: 	 no AP.
Increasing amplitude: 	0.1948 MV/m: 	 no AP.
Increasing amplitude: 	0.2124 MV/m: 	 no AP.
Increasing amplitude: 	0.2316 MV/m: 	 no AP.
Increasing amplitude: 	0.2526 MV/m: 	 no AP.
Increasing amplitude: 	0.2755 MV/m: 	 no AP.
Increasing amplitude: 	0.3004 MV/m: 	 no AP.
Increasing amplitude: 	0.3276 MV/m: 	 no AP.
Increasing amplitude: 	0.3572 MV/m: 	 no AP.
Increasing amplitude: 	0.3896 MV/m: 	 no AP.
Increasing amplitude: 	0.4248 MV/m: 	 no AP.
Increasing amplitude: 	0.4633 MV/m: 	 no AP.
Increasing amplitude: 	0.5052 MV/m: 	 no AP.
Increasing amplitude: 	0.5509 MV/m: 	 no AP.
Increasing amplitude: 	0.6008 MV/m: 	 no AP.
Increasing amplitude: 	0.6552 MV/m: 	 no AP.
Increasing amplitude: 	0.7145 MV/m: 	 no AP.
All trials subthreshold. Threshold could not be determined.
 
 
Run time for search: 10.61 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	73.3412  V/m: 	 no AP.
Increasing amplitude: 	79.9792  V/m: 	 no AP.
Increasing amplitude: 	87.2179  V/m: 	 no AP.
Increasing amplitude: 	95.1118  V/m: 	 no AP.
Increasing amplitude: 	0.1037 kV/m: 	 no AP.
Increasing amplitude: 	0.1131 kV/m: 	 no AP.
Increasing amplitude: 	0.1233 kV/m: 	 no AP.
Increasing amplitude: 	0.1345 kV/m: 	 no AP.
Increasing amplitude: 	0.1467 kV/m: 	 no AP.
Increasing amplitude: 	0.1600 kV/m: 	 no AP.
Increasing amplitude: 	0.1744 kV/m: 	 no AP.
Increasing amplitude: 	0.1902 kV/m: 	 no AP.
Increasing amplitude: 	0.2074 kV/m: 	 no AP.
Increasing amplitude: 	0.2262 kV/m: 	 no AP.
Increasing amplitude: 	0.2467 kV/m: 	 no AP.
Increasing amplitude: 	0.2690 kV/m: 	 no AP.
Increasing amplitude: 	0.2934 kV/m: 	 no AP.
Increasing amplitude: 	0.3199 kV/m: 	 no AP.
Increasing amplitude: 	0.3489 kV/m: 	 no AP.
Increasing amplitude: 	0.3804 kV/m: 	 no AP.
Increasing amplitude: 	0.4149 kV/m: 	 no AP.
Increasing amplitude: 	0.4524 kV/m: 	 no AP.
Increasing amplitude: 	0.4934 kV/m: 	 no AP.
Increasing amplitude: 	0.5380 kV/m: 	 no AP.
Increasing amplitude: 	0.5867 kV/m: 	 no AP.
Increasing amplitude: 	0.6398 kV/m: 	 no AP.
Increasing amplitude: 	0.6977 kV/m: 	 no AP.
Increasing amplitude: 	0.7609 kV/m: 	 no AP.
Increasing amplitude: 	0.8298 kV/m: 	 no AP.
Increasing amplitude: 	0.9049 kV/m: 	 no AP.
Increasing amplitude: 	0.9868 kV/m: 	 no AP.
Increasing amplitude: 	1.0761 kV/m: 	 no AP.
Increasing amplitude: 	1.1735 kV/m: 	 no AP.
Increasing amplitude: 	1.2797 kV/m: 	 no AP.
Increasing amplitude: 	1.3955 kV/m: 	 no AP.
Increasing amplitude: 	1.5218 kV/m: 	 no AP.
Increasing amplitude: 	1.6595 kV/m: 	 no AP.
Increasing amplitude: 	1.8097 kV/m: 	 no AP.
Increasing amplitude: 	1.9735 kV/m: 	 no AP.
Increasing amplitude: 	2.1521 kV/m: 	 AP.
Lower bound: 1.9735 kV/m.   Upper bound: 2.1521 kV/m.   Search amplitude: 2.0609 kV/m: no AP.
Lower bound: 2.0609 kV/m.   Upper bound: 2.1521 kV/m.   Search amplitude: 2.1060 kV/m: no AP.
Lower bound: 2.1060 kV/m.   Upper bound: 2.1521 kV/m.   Search amplitude: 2.1290 kV/m: no AP.
Lower bound: 2.1290 kV/m.   Upper bound: 2.1521 kV/m.   Search amplitude: 2.1405 kV/m: AP.
Lower bound: 2.1290 kV/m.   Upper bound: 2.1405 kV/m.   Search amplitude: 2.1347 kV/m: no AP.
Binary search ended. Threshold: 2.1347 kV/m.
Percentage difference: -100.000 %.
 
Run time for search: 49.22 min.
 
-----------------------------------------------------------
Total run time: 59.827 min.
Results saved in UF_BndA_HH/Results/result_453.mat.
