Model type: 	Bend axon, antidromic
Parameter ID:	293
Pulse duration in ms:	0.1000
Field orientation in degrees:	60.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	46.2833  V/m: 	 no AP.
Increasing amplitude: 	50.4724  V/m: 	 no AP.
Increasing amplitude: 	55.0405  V/m: 	 no AP.
Increasing amplitude: 	60.0221  V/m: 	 no AP.
Increasing amplitude: 	65.4545  V/m: 	 no AP.
Increasing amplitude: 	71.3787  V/m: 	 no AP.
Increasing amplitude: 	77.8390  V/m: 	 no AP.
Increasing amplitude: 	84.8840  V/m: 	 no AP.
Increasing amplitude: 	92.5667  V/m: 	 no AP.
Increasing amplitude: 	0.1009 kV/m: 	 no AP.
Increasing amplitude: 	0.1101 kV/m: 	 no AP.
Increasing amplitude: 	0.1200 kV/m: 	 no AP.
Increasing amplitude: 	0.1309 kV/m: 	 no AP.
Increasing amplitude: 	0.1428 kV/m: 	 no AP.
Increasing amplitude: 	0.1557 kV/m: 	 no AP.
Increasing amplitude: 	0.1698 kV/m: 	 no AP.
Increasing amplitude: 	0.1851 kV/m: 	 no AP.
Increasing amplitude: 	0.2019 kV/m: 	 no AP.
Increasing amplitude: 	0.2202 kV/m: 	 no AP.
Increasing amplitude: 	0.2401 kV/m: 	 no AP.
Increasing amplitude: 	0.2618 kV/m: 	 no AP.
Increasing amplitude: 	0.2855 kV/m: 	 no AP.
Increasing amplitude: 	0.3114 kV/m: 	 no AP.
Increasing amplitude: 	0.3395 kV/m: 	 no AP.
Increasing amplitude: 	0.3703 kV/m: 	 AP.
Lower bound: 0.3395 kV/m.   Upper bound: 0.3703 kV/m.   Search amplitude: 0.3546 kV/m: no AP.
Lower bound: 0.3546 kV/m.   Upper bound: 0.3703 kV/m.   Search amplitude: 0.3623 kV/m: no AP.
Lower bound: 0.3623 kV/m.   Upper bound: 0.3703 kV/m.   Search amplitude: 0.3663 kV/m: no AP.
Lower bound: 0.3663 kV/m.   Upper bound: 0.3703 kV/m.   Search amplitude: 0.3683 kV/m: AP.
Lower bound: 0.3663 kV/m.   Upper bound: 0.3683 kV/m.   Search amplitude: 0.3673 kV/m: no AP.
Binary search ended. Threshold: 0.3673 kV/m.
 
Run time for search: 3.47 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	40.0018  V/m: 	 no AP.
Increasing amplitude: 	40.8777  V/m: 	 no AP.
Increasing amplitude: 	41.7728  V/m: 	 no AP.
Increasing amplitude: 	42.6876  V/m: 	 no AP.
Increasing amplitude: 	43.6223  V/m: 	 no AP.
Increasing amplitude: 	44.5775  V/m: 	 no AP.
Increasing amplitude: 	45.5536  V/m: 	 no AP.
Increasing amplitude: 	46.5511  V/m: 	 no AP.
Increasing amplitude: 	47.5704  V/m: 	 no AP.
Increasing amplitude: 	48.6121  V/m: 	 no AP.
Increasing amplitude: 	49.6766  V/m: 	 no AP.
Increasing amplitude: 	50.7643  V/m: 	 no AP.
Increasing amplitude: 	51.8759  V/m: 	 no AP.
Increasing amplitude: 	53.0119  V/m: 	 no AP.
Increasing amplitude: 	54.1727  V/m: 	 no AP.
Increasing amplitude: 	55.3589  V/m: 	 no AP.
Increasing amplitude: 	56.5711  V/m: 	 no AP.
Increasing amplitude: 	57.8099  V/m: 	 no AP.
Increasing amplitude: 	59.0757  V/m: 	 no AP.
Increasing amplitude: 	60.3693  V/m: 	 no AP.
Increasing amplitude: 	61.6912  V/m: 	 no AP.
Increasing amplitude: 	63.0421  V/m: 	 no AP.
Increasing amplitude: 	64.4225  V/m: 	 no AP.
Increasing amplitude: 	65.8332  V/m: 	 no AP.
Increasing amplitude: 	67.2748  V/m: 	 no AP.
Increasing amplitude: 	68.7479  V/m: 	 no AP.
Increasing amplitude: 	70.2533  V/m: 	 no AP.
Increasing amplitude: 	71.7916  V/m: 	 no AP.
Increasing amplitude: 	73.3637  V/m: 	 no AP.
Increasing amplitude: 	74.9701  V/m: 	 no AP.
Increasing amplitude: 	76.6117  V/m: 	 no AP.
Increasing amplitude: 	78.2893  V/m: 	 no AP.
Increasing amplitude: 	80.0036  V/m: 	 no AP.
Increasing amplitude: 	81.7555  V/m: 	 no AP.
Increasing amplitude: 	83.5457  V/m: 	 no AP.
Increasing amplitude: 	85.3751  V/m: 	 no AP.
Increasing amplitude: 	87.2446  V/m: 	 no AP.
Increasing amplitude: 	89.1550  V/m: 	 no AP.
Increasing amplitude: 	91.1072  V/m: 	 no AP.
Increasing amplitude: 	93.1022  V/m: 	 no AP.
Increasing amplitude: 	95.1409  V/m: 	 no AP.
Increasing amplitude: 	97.2242  V/m: 	 no AP.
Increasing amplitude: 	99.3531  V/m: 	 no AP.
Increasing amplitude: 	0.1015 kV/m: 	 no AP.
Increasing amplitude: 	0.1038 kV/m: 	 no AP.
Increasing amplitude: 	0.1060 kV/m: 	 no AP.
Increasing amplitude: 	0.1083 kV/m: 	 no AP.
Increasing amplitude: 	0.1107 kV/m: 	 no AP.
Increasing amplitude: 	0.1131 kV/m: 	 no AP.
Increasing amplitude: 	0.1156 kV/m: 	 no AP.
Increasing amplitude: 	0.1182 kV/m: 	 no AP.
Increasing amplitude: 	0.1207 kV/m: 	 no AP.
Increasing amplitude: 	0.1234 kV/m: 	 no AP.
Increasing amplitude: 	0.1261 kV/m: 	 no AP.
Increasing amplitude: 	0.1288 kV/m: 	 no AP.
Increasing amplitude: 	0.1317 kV/m: 	 no AP.
Increasing amplitude: 	0.1345 kV/m: 	 no AP.
Increasing amplitude: 	0.1375 kV/m: 	 no AP.
Increasing amplitude: 	0.1405 kV/m: 	 no AP.
Increasing amplitude: 	0.1436 kV/m: 	 no AP.
Increasing amplitude: 	0.1467 kV/m: 	 no AP.
Increasing amplitude: 	0.1499 kV/m: 	 no AP.
Increasing amplitude: 	0.1532 kV/m: 	 no AP.
Increasing amplitude: 	0.1566 kV/m: 	 no AP.
Increasing amplitude: 	0.1600 kV/m: 	 no AP.
Increasing amplitude: 	0.1635 kV/m: 	 no AP.
Increasing amplitude: 	0.1671 kV/m: 	 no AP.
Increasing amplitude: 	0.1708 kV/m: 	 no AP.
Increasing amplitude: 	0.1745 kV/m: 	 no AP.
Increasing amplitude: 	0.1783 kV/m: 	 no AP.
Increasing amplitude: 	0.1822 kV/m: 	 no AP.
Increasing amplitude: 	0.1862 kV/m: 	 no AP.
Increasing amplitude: 	0.1903 kV/m: 	 no AP.
Increasing amplitude: 	0.1944 kV/m: 	 no AP.
Increasing amplitude: 	0.1987 kV/m: 	 no AP.
Increasing amplitude: 	0.2031 kV/m: 	 no AP.
Increasing amplitude: 	0.2075 kV/m: 	 no AP.
Increasing amplitude: 	0.2120 kV/m: 	 no AP.
Increasing amplitude: 	0.2167 kV/m: 	 no AP.
