Model type: 	Bend axon, antidromic
Parameter ID:	241
Pulse duration in ms:	0.0450
Field orientation in degrees:	0.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	48.3457  V/m: 	 no AP.
Increasing amplitude: 	52.7214  V/m: 	 no AP.
Increasing amplitude: 	57.4930  V/m: 	 no AP.
Increasing amplitude: 	62.6966  V/m: 	 no AP.
Increasing amplitude: 	68.3711  V/m: 	 no AP.
Increasing amplitude: 	74.5593  V/m: 	 no AP.
Increasing amplitude: 	81.3074  V/m: 	 no AP.
Increasing amplitude: 	88.6664  V/m: 	 no AP.
Increasing amplitude: 	96.6914  V/m: 	 no AP.
Increasing amplitude: 	0.1054 kV/m: 	 no AP.
Increasing amplitude: 	0.1150 kV/m: 	 no AP.
Increasing amplitude: 	0.1254 kV/m: 	 no AP.
Increasing amplitude: 	0.1367 kV/m: 	 no AP.
Increasing amplitude: 	0.1491 kV/m: 	 no AP.
Increasing amplitude: 	0.1626 kV/m: 	 no AP.
Increasing amplitude: 	0.1773 kV/m: 	 no AP.
Increasing amplitude: 	0.1934 kV/m: 	 no AP.
Increasing amplitude: 	0.2109 kV/m: 	 no AP.
Increasing amplitude: 	0.2300 kV/m: 	 no AP.
Increasing amplitude: 	0.2508 kV/m: 	 no AP.
Increasing amplitude: 	0.2735 kV/m: 	 no AP.
Increasing amplitude: 	0.2982 kV/m: 	 no AP.
Increasing amplitude: 	0.3252 kV/m: 	 no AP.
Increasing amplitude: 	0.3547 kV/m: 	 no AP.
Increasing amplitude: 	0.3868 kV/m: 	 no AP.
Increasing amplitude: 	0.4218 kV/m: 	 no AP.
Increasing amplitude: 	0.4599 kV/m: 	 AP.
Lower bound: 0.4218 kV/m.   Upper bound: 0.4599 kV/m.   Search amplitude: 0.4404 kV/m: no AP.
Lower bound: 0.4404 kV/m.   Upper bound: 0.4599 kV/m.   Search amplitude: 0.4501 kV/m: no AP.
Lower bound: 0.4501 kV/m.   Upper bound: 0.4599 kV/m.   Search amplitude: 0.4550 kV/m: AP.
Lower bound: 0.4501 kV/m.   Upper bound: 0.4550 kV/m.   Search amplitude: 0.4525 kV/m: AP.
Lower bound: 0.4501 kV/m.   Upper bound: 0.4525 kV/m.   Search amplitude: 0.4513 kV/m: AP.
Binary search ended. Threshold: 0.4513 kV/m.
 
Run time for search: 1.56 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	49.0220  V/m: 	 no AP.
Increasing amplitude: 	50.0954  V/m: 	 no AP.
Increasing amplitude: 	51.1924  V/m: 	 no AP.
Increasing amplitude: 	52.3133  V/m: 	 no AP.
Increasing amplitude: 	53.4588  V/m: 	 no AP.
Increasing amplitude: 	54.6294  V/m: 	 no AP.
Increasing amplitude: 	55.8257  V/m: 	 no AP.
Increasing amplitude: 	57.0481  V/m: 	 no AP.
Increasing amplitude: 	58.2973  V/m: 	 no AP.
Increasing amplitude: 	59.5738  V/m: 	 no AP.
Increasing amplitude: 	60.8783  V/m: 	 no AP.
Increasing amplitude: 	62.2114  V/m: 	 no AP.
Increasing amplitude: 	63.5736  V/m: 	 no AP.
Increasing amplitude: 	64.9657  V/m: 	 no AP.
Increasing amplitude: 	66.3883  V/m: 	 no AP.
Increasing amplitude: 	67.8420  V/m: 	 no AP.
Increasing amplitude: 	69.3275  V/m: 	 no AP.
Increasing amplitude: 	70.8456  V/m: 	 no AP.
Increasing amplitude: 	72.3969  V/m: 	 no AP.
Increasing amplitude: 	73.9822  V/m: 	 no AP.
Increasing amplitude: 	75.6022  V/m: 	 no AP.
Increasing amplitude: 	77.2577  V/m: 	 no AP.
Increasing amplitude: 	78.9494  V/m: 	 no AP.
Increasing amplitude: 	80.6782  V/m: 	 no AP.
Increasing amplitude: 	82.4448  V/m: 	 no AP.
Increasing amplitude: 	84.2501  V/m: 	 no AP.
Increasing amplitude: 	86.0949  V/m: 	 no AP.
Increasing amplitude: 	87.9802  V/m: 	 no AP.
Increasing amplitude: 	89.9067  V/m: 	 no AP.
Increasing amplitude: 	91.8754  V/m: 	 no AP.
Increasing amplitude: 	93.8872  V/m: 	 no AP.
Increasing amplitude: 	95.9431  V/m: 	 no AP.
Increasing amplitude: 	98.0439  V/m: 	 no AP.
Increasing amplitude: 	0.1002 kV/m: 	 no AP.
Increasing amplitude: 	0.1024 kV/m: 	 no AP.
Increasing amplitude: 	0.1046 kV/m: 	 no AP.
Increasing amplitude: 	0.1069 kV/m: 	 no AP.
Increasing amplitude: 	0.1093 kV/m: 	 no AP.
Increasing amplitude: 	0.1117 kV/m: 	 no AP.
Increasing amplitude: 	0.1141 kV/m: 	 no AP.
Increasing amplitude: 	0.1166 kV/m: 	 no AP.
Increasing amplitude: 	0.1191 kV/m: 	 no AP.
Increasing amplitude: 	0.1218 kV/m: 	 no AP.
Increasing amplitude: 	0.1244 kV/m: 	 no AP.
Increasing amplitude: 	0.1271 kV/m: 	 no AP.
Increasing amplitude: 	0.1299 kV/m: 	 no AP.
Increasing amplitude: 	0.1328 kV/m: 	 no AP.
Increasing amplitude: 	0.1357 kV/m: 	 no AP.
Increasing amplitude: 	0.1387 kV/m: 	 no AP.
Increasing amplitude: 	0.1417 kV/m: 	 no AP.
Increasing amplitude: 	0.1448 kV/m: 	 no AP.
Increasing amplitude: 	0.1480 kV/m: 	 no AP.
Increasing amplitude: 	0.1512 kV/m: 	 no AP.
Increasing amplitude: 	0.1545 kV/m: 	 no AP.
Increasing amplitude: 	0.1579 kV/m: 	 no AP.
Increasing amplitude: 	0.1614 kV/m: 	 no AP.
Increasing amplitude: 	0.1649 kV/m: 	 no AP.
Increasing amplitude: 	0.1685 kV/m: 	 no AP.
Increasing amplitude: 	0.1722 kV/m: 	 no AP.
Increasing amplitude: 	0.1760 kV/m: 	 no AP.
Increasing amplitude: 	0.1798 kV/m: 	 no AP.
Increasing amplitude: 	0.1838 kV/m: 	 no AP.
Increasing amplitude: 	0.1878 kV/m: 	 no AP.
Increasing amplitude: 	0.1919 kV/m: 	 no AP.
Increasing amplitude: 	0.1961 kV/m: 	 no AP.
Increasing amplitude: 	0.2004 kV/m: 	 no AP.
Increasing amplitude: 	0.2048 kV/m: 	 no AP.
Increasing amplitude: 	0.2093 kV/m: 	 no AP.
Increasing amplitude: 	0.2138 kV/m: 	 no AP.
Increasing amplitude: 	0.2185 kV/m: 	 no AP.
Increasing amplitude: 	0.2233 kV/m: 	 no AP.
Increasing amplitude: 	0.2282 kV/m: 	 no AP.
Increasing amplitude: 	0.2332 kV/m: 	 no AP.
Increasing amplitude: 	0.2383 kV/m: 	 no AP.
Increasing amplitude: 	0.2435 kV/m: 	 no AP.
Increasing amplitude: 	0.2488 kV/m: 	 no AP.
Increasing amplitude: 	0.2543 kV/m: 	 no AP.
Increasing amplitude: 	0.2599 kV/m: 	 no AP.
Increasing amplitude: 	0.2656 kV/m: 	 no AP.
Increasing amplitude: 	0.2714 kV/m: 	 no AP.
Increasing amplitude: 	0.2773 kV/m: 	 no AP.
Increasing amplitude: 	0.2834 kV/m: 	 no AP.
Increasing amplitude: 	0.2896 kV/m: 	 no AP.
Increasing amplitude: 	0.2959 kV/m: 	 no AP.
Increasing amplitude: 	0.3024 kV/m: 	 no AP.
Increasing amplitude: 	0.3090 kV/m: 	 no AP.
Increasing amplitude: 	0.3158 kV/m: 	 no AP.
Increasing amplitude: 	0.3227 kV/m: 	 no AP.
Increasing amplitude: 	0.3298 kV/m: 	 no AP.
Increasing amplitude: 	0.3370 kV/m: 	 no AP.
Increasing amplitude: 	0.3444 kV/m: 	 no AP.
Increasing amplitude: 	0.3519 kV/m: 	 no AP.
Increasing amplitude: 	0.3596 kV/m: 	 no AP.
Increasing amplitude: 	0.3675 kV/m: 	 no AP.
Increasing amplitude: 	0.3755 kV/m: 	 no AP.
Increasing amplitude: 	0.3838 kV/m: 	 no AP.
Increasing amplitude: 	0.3922 kV/m: 	 no AP.
Increasing amplitude: 	0.4008 kV/m: 	 no AP.
Increasing amplitude: 	0.4095 kV/m: 	 no AP.
Increasing amplitude: 	0.4185 kV/m: 	 no AP.
Increasing amplitude: 	0.4277 kV/m: 	 no AP.
Increasing amplitude: 	0.4370 kV/m: 	 no AP.
Increasing amplitude: 	0.4466 kV/m: 	 no AP.
Increasing amplitude: 	0.4564 kV/m: 	 AP.
Lower bound: 0.4466 kV/m.   Upper bound: 0.4564 kV/m.   Search amplitude: 0.4515 kV/m: AP.
Lower bound: 0.4466 kV/m.   Upper bound: 0.4515 kV/m.   Search amplitude: 0.4490 kV/m: no AP.
Lower bound: 0.4490 kV/m.   Upper bound: 0.4515 kV/m.   Search amplitude: 0.4502 kV/m: AP.
Binary search ended. Threshold: 0.4502 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 13.67 min.
 
-----------------------------------------------------------
Total run time: 15.224 min.
Results saved in UF_BndA_HH/Results/result_241.mat.
