Model type: 	Bend axon, antidromic
Parameter ID:	386
Pulse duration in ms:	0.4500
Field orientation in degrees:	15.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	7.6457  V/m: 	 no AP.
Increasing amplitude: 	8.3377  V/m: 	 no AP.
Increasing amplitude: 	9.0923  V/m: 	 no AP.
Increasing amplitude: 	9.9152  V/m: 	 no AP.
Increasing amplitude: 	10.8126  V/m: 	 no AP.
Increasing amplitude: 	11.7913  V/m: 	 no AP.
Increasing amplitude: 	12.8585  V/m: 	 no AP.
Increasing amplitude: 	14.0223  V/m: 	 no AP.
Increasing amplitude: 	15.2914  V/m: 	 no AP.
Increasing amplitude: 	16.6754  V/m: 	 no AP.
Increasing amplitude: 	18.1846  V/m: 	 no AP.
Increasing amplitude: 	19.8305  V/m: 	 no AP.
Increasing amplitude: 	21.6253  V/m: 	 no AP.
Increasing amplitude: 	23.5825  V/m: 	 no AP.
Increasing amplitude: 	25.7169  V/m: 	 no AP.
Increasing amplitude: 	28.0445  V/m: 	 no AP.
Increasing amplitude: 	30.5827  V/m: 	 no AP.
Increasing amplitude: 	33.3507  V/m: 	 no AP.
Increasing amplitude: 	36.3692  V/m: 	 no AP.
Increasing amplitude: 	39.6609  V/m: 	 no AP.
Increasing amplitude: 	43.2505  V/m: 	 no AP.
Increasing amplitude: 	47.1650  V/m: 	 no AP.
Increasing amplitude: 	51.4338  V/m: 	 no AP.
Increasing amplitude: 	56.0890  V/m: 	 no AP.
Increasing amplitude: 	61.1655  V/m: 	 AP.
Lower bound: 56.0890  V/m.   Upper bound: 61.1655  V/m.   Search amplitude: 58.5723  V/m: AP.
Lower bound: 56.0890  V/m.   Upper bound: 58.5723  V/m.   Search amplitude: 57.3172  V/m: AP.
Lower bound: 56.0890  V/m.   Upper bound: 57.3172  V/m.   Search amplitude: 56.6998  V/m: no AP.
Lower bound: 56.6998  V/m.   Upper bound: 57.3172  V/m.   Search amplitude: 57.0076  V/m: no AP.
Lower bound: 57.0076  V/m.   Upper bound: 57.3172  V/m.   Search amplitude: 57.1622  V/m: AP.
Binary search ended. Threshold: 57.1622  V/m.
 
Run time for search: 3.96 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	6.2091  V/m: 	 no AP.
Increasing amplitude: 	6.3450  V/m: 	 no AP.
Increasing amplitude: 	6.4840  V/m: 	 no AP.
Increasing amplitude: 	6.6259  V/m: 	 no AP.
Increasing amplitude: 	6.7710  V/m: 	 no AP.
Increasing amplitude: 	6.9193  V/m: 	 no AP.
Increasing amplitude: 	7.0708  V/m: 	 no AP.
Increasing amplitude: 	7.2256  V/m: 	 no AP.
Increasing amplitude: 	7.3839  V/m: 	 no AP.
Increasing amplitude: 	7.5455  V/m: 	 no AP.
Increasing amplitude: 	7.7108  V/m: 	 no AP.
Increasing amplitude: 	7.8796  V/m: 	 no AP.
Increasing amplitude: 	8.0522  V/m: 	 no AP.
Increasing amplitude: 	8.2285  V/m: 	 no AP.
Increasing amplitude: 	8.4087  V/m: 	 no AP.
Increasing amplitude: 	8.5928  V/m: 	 no AP.
Increasing amplitude: 	8.7809  V/m: 	 no AP.
Increasing amplitude: 	8.9732  V/m: 	 no AP.
Increasing amplitude: 	9.1697  V/m: 	 no AP.
Increasing amplitude: 	9.3705  V/m: 	 no AP.
Increasing amplitude: 	9.5757  V/m: 	 no AP.
Increasing amplitude: 	9.7854  V/m: 	 no AP.
Increasing amplitude: 	9.9996  V/m: 	 no AP.
Increasing amplitude: 	10.2186  V/m: 	 no AP.
Increasing amplitude: 	10.4423  V/m: 	 no AP.
Increasing amplitude: 	10.6710  V/m: 	 no AP.
Increasing amplitude: 	10.9047  V/m: 	 no AP.
Increasing amplitude: 	11.1435  V/m: 	 no AP.
Increasing amplitude: 	11.3875  V/m: 	 no AP.
Increasing amplitude: 	11.6368  V/m: 	 no AP.
Increasing amplitude: 	11.8916  V/m: 	 no AP.
Increasing amplitude: 	12.1520  V/m: 	 no AP.
Increasing amplitude: 	12.4181  V/m: 	 no AP.
Increasing amplitude: 	12.6900  V/m: 	 no AP.
Increasing amplitude: 	12.9679  V/m: 	 no AP.
Increasing amplitude: 	13.2519  V/m: 	 no AP.
Increasing amplitude: 	13.5421  V/m: 	 no AP.
Increasing amplitude: 	13.8386  V/m: 	 no AP.
Increasing amplitude: 	14.1416  V/m: 	 no AP.
Increasing amplitude: 	14.4513  V/m: 	 no AP.
Increasing amplitude: 	14.7677  V/m: 	 no AP.
Increasing amplitude: 	15.0911  V/m: 	 no AP.
Increasing amplitude: 	15.4215  V/m: 	 no AP.
Increasing amplitude: 	15.7592  V/m: 	 no AP.
