Model type: 	Bend axon, antidromic
Parameter ID:	568
Pulse duration in ms:	6.8000
Field orientation in degrees:	112.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	60.8485  V/m: 	 no AP.
Increasing amplitude: 	66.3557  V/m: 	 no AP.
Increasing amplitude: 	72.3614  V/m: 	 no AP.
Increasing amplitude: 	78.9107  V/m: 	 no AP.
Increasing amplitude: 	86.0527  V/m: 	 no AP.
Increasing amplitude: 	93.8412  V/m: 	 no AP.
Increasing amplitude: 	0.1023 kV/m: 	 no AP.
Increasing amplitude: 	0.1116 kV/m: 	 no AP.
Increasing amplitude: 	0.1217 kV/m: 	 no AP.
Increasing amplitude: 	0.1327 kV/m: 	 no AP.
Increasing amplitude: 	0.1447 kV/m: 	 no AP.
Increasing amplitude: 	0.1578 kV/m: 	 no AP.
Increasing amplitude: 	0.1721 kV/m: 	 no AP.
Increasing amplitude: 	0.1877 kV/m: 	 no AP.
Increasing amplitude: 	0.2047 kV/m: 	 no AP.
Increasing amplitude: 	0.2232 kV/m: 	 no AP.
Increasing amplitude: 	0.2434 kV/m: 	 no AP.
Increasing amplitude: 	0.2654 kV/m: 	 no AP.
Increasing amplitude: 	0.2894 kV/m: 	 no AP.
Increasing amplitude: 	0.3156 kV/m: 	 no AP.
Increasing amplitude: 	0.3442 kV/m: 	 no AP.
Increasing amplitude: 	0.3754 kV/m: 	 no AP.
Increasing amplitude: 	0.4093 kV/m: 	 no AP.
Increasing amplitude: 	0.4464 kV/m: 	 no AP.
Increasing amplitude: 	0.4868 kV/m: 	 no AP.
Increasing amplitude: 	0.5308 kV/m: 	 no AP.
Increasing amplitude: 	0.5789 kV/m: 	 no AP.
Increasing amplitude: 	0.6313 kV/m: 	 no AP.
Increasing amplitude: 	0.6884 kV/m: 	 no AP.
Increasing amplitude: 	0.7507 kV/m: 	 no AP.
Increasing amplitude: 	0.8187 kV/m: 	 no AP.
Increasing amplitude: 	0.8928 kV/m: 	 no AP.
Increasing amplitude: 	0.9736 kV/m: 	 no AP.
Increasing amplitude: 	1.0617 kV/m: 	 no AP.
Increasing amplitude: 	1.1578 kV/m: 	 no AP.
Increasing amplitude: 	1.2626 kV/m: 	 no AP.
Increasing amplitude: 	1.3768 kV/m: 	 no AP.
Increasing amplitude: 	1.5015 kV/m: 	 no AP.
Increasing amplitude: 	1.6374 kV/m: 	 no AP.
Increasing amplitude: 	1.7855 kV/m: 	 no AP.
Increasing amplitude: 	1.9472 kV/m: 	 no AP.
Increasing amplitude: 	2.1234 kV/m: 	 no AP.
Increasing amplitude: 	2.3156 kV/m: 	 no AP.
Increasing amplitude: 	2.5251 kV/m: 	 no AP.
Increasing amplitude: 	2.7537 kV/m: 	 no AP.
Increasing amplitude: 	3.0029 kV/m: 	 no AP.
Increasing amplitude: 	3.2747 kV/m: 	 no AP.
Increasing amplitude: 	3.5711 kV/m: 	 no AP.
Increasing amplitude: 	3.8943 kV/m: 	 no AP.
Increasing amplitude: 	4.2468 kV/m: 	 no AP.
Increasing amplitude: 	4.6311 kV/m: 	 no AP.
Increasing amplitude: 	5.0503 kV/m: 	 no AP.
Increasing amplitude: 	5.5074 kV/m: 	 no AP.
Increasing amplitude: 	6.0058 kV/m: 	 no AP.
Increasing amplitude: 	6.5494 kV/m: 	 no AP.
Increasing amplitude: 	7.1422 kV/m: 	 no AP.
Increasing amplitude: 	7.7886 kV/m: 	 no AP.
Increasing amplitude: 	8.4935 kV/m: 	 no AP.
Increasing amplitude: 	9.2623 kV/m: 	 no AP.
Increasing amplitude: 	10.1006 kV/m: 	 no AP.
Increasing amplitude: 	11.0147 kV/m: 	 no AP.
Increasing amplitude: 	12.0117 kV/m: 	 no AP.
Increasing amplitude: 	13.0988 kV/m: 	 no AP.
Increasing amplitude: 	14.2844 kV/m: 	 no AP.
Increasing amplitude: 	15.5772 kV/m: 	 no AP.
Increasing amplitude: 	16.9871 kV/m: 	 no AP.
Increasing amplitude: 	18.5245 kV/m: 	 no AP.
Increasing amplitude: 	20.2011 kV/m: 	 no AP.
Increasing amplitude: 	22.0295 kV/m: 	 no AP.
