Model type: 	Bend axon, antidromic
Parameter ID:	316
Pulse duration in ms:	0.1400
Field orientation in degrees:	45.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	24.4300  V/m: 	 no AP.
Increasing amplitude: 	26.6412  V/m: 	 no AP.
Increasing amplitude: 	29.0524  V/m: 	 no AP.
Increasing amplitude: 	31.6818  V/m: 	 no AP.
Increasing amplitude: 	34.5493  V/m: 	 no AP.
Increasing amplitude: 	37.6763  V/m: 	 no AP.
Increasing amplitude: 	41.0863  V/m: 	 no AP.
Increasing amplitude: 	44.8049  V/m: 	 no AP.
Increasing amplitude: 	48.8601  V/m: 	 no AP.
Increasing amplitude: 	53.2823  V/m: 	 no AP.
Increasing amplitude: 	58.1048  V/m: 	 no AP.
Increasing amplitude: 	63.3637  V/m: 	 no AP.
Increasing amplitude: 	69.0986  V/m: 	 no AP.
Increasing amplitude: 	75.3526  V/m: 	 no AP.
Increasing amplitude: 	82.1725  V/m: 	 no AP.
Increasing amplitude: 	89.6098  V/m: 	 no AP.
Increasing amplitude: 	97.7202  V/m: 	 no AP.
Increasing amplitude: 	0.1066 kV/m: 	 no AP.
Increasing amplitude: 	0.1162 kV/m: 	 no AP.
Increasing amplitude: 	0.1267 kV/m: 	 no AP.
Increasing amplitude: 	0.1382 kV/m: 	 no AP.
Increasing amplitude: 	0.1507 kV/m: 	 no AP.
Increasing amplitude: 	0.1643 kV/m: 	 no AP.
Increasing amplitude: 	0.1792 kV/m: 	 no AP.
Increasing amplitude: 	0.1954 kV/m: 	 no AP.
Increasing amplitude: 	0.2131 kV/m: 	 AP.
Lower bound: 0.1954 kV/m.   Upper bound: 0.2131 kV/m.   Search amplitude: 0.2041 kV/m: AP.
Lower bound: 0.1954 kV/m.   Upper bound: 0.2041 kV/m.   Search amplitude: 0.1997 kV/m: no AP.
Lower bound: 0.1997 kV/m.   Upper bound: 0.2041 kV/m.   Search amplitude: 0.2019 kV/m: no AP.
Lower bound: 0.2019 kV/m.   Upper bound: 0.2041 kV/m.   Search amplitude: 0.2030 kV/m: no AP.
Lower bound: 0.2030 kV/m.   Upper bound: 0.2041 kV/m.   Search amplitude: 0.2035 kV/m: no AP.
Binary search ended. Threshold: 0.2035 kV/m.
 
Run time for search: 3.93 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	22.1690  V/m: 	 no AP.
Increasing amplitude: 	22.6544  V/m: 	 no AP.
Increasing amplitude: 	23.1505  V/m: 	 no AP.
Increasing amplitude: 	23.6574  V/m: 	 no AP.
Increasing amplitude: 	24.1754  V/m: 	 no AP.
Increasing amplitude: 	24.7048  V/m: 	 no AP.
Increasing amplitude: 	25.2458  V/m: 	 no AP.
Increasing amplitude: 	25.7986  V/m: 	 no AP.
Increasing amplitude: 	26.3635  V/m: 	 no AP.
Increasing amplitude: 	26.9408  V/m: 	 no AP.
Increasing amplitude: 	27.5307  V/m: 	 no AP.
Increasing amplitude: 	28.1335  V/m: 	 no AP.
Increasing amplitude: 	28.7496  V/m: 	 no AP.
Increasing amplitude: 	29.3791  V/m: 	 no AP.
Increasing amplitude: 	30.0224  V/m: 	 no AP.
Increasing amplitude: 	30.6798  V/m: 	 no AP.
Increasing amplitude: 	31.3516  V/m: 	 no AP.
Increasing amplitude: 	32.0382  V/m: 	 no AP.
Increasing amplitude: 	32.7397  V/m: 	 no AP.
Increasing amplitude: 	33.4566  V/m: 	 no AP.
Increasing amplitude: 	34.1892  V/m: 	 no AP.
Increasing amplitude: 	34.9379  V/m: 	 no AP.
Increasing amplitude: 	35.7029  V/m: 	 no AP.
Increasing amplitude: 	36.4847  V/m: 	 no AP.
Increasing amplitude: 	37.2836  V/m: 	 no AP.
Increasing amplitude: 	38.1000  V/m: 	 no AP.
Increasing amplitude: 	38.9343  V/m: 	 no AP.
Increasing amplitude: 	39.7868  V/m: 	 no AP.
Increasing amplitude: 	40.6581  V/m: 	 no AP.
Increasing amplitude: 	41.5484  V/m: 	 no AP.
Increasing amplitude: 	42.4581  V/m: 	 no AP.
Increasing amplitude: 	43.3879  V/m: 	 no AP.
Increasing amplitude: 	44.3379  V/m: 	 no AP.
Increasing amplitude: 	45.3088  V/m: 	 no AP.
Increasing amplitude: 	46.3009  V/m: 	 no AP.
Increasing amplitude: 	47.3148  V/m: 	 no AP.
Increasing amplitude: 	48.3508  V/m: 	 no AP.
Increasing amplitude: 	49.4096  V/m: 	 no AP.
Increasing amplitude: 	50.4915  V/m: 	 no AP.
Increasing amplitude: 	51.5971  V/m: 	 no AP.
Increasing amplitude: 	52.7270  V/m: 	 no AP.
Increasing amplitude: 	53.8815  V/m: 	 no AP.
Increasing amplitude: 	55.0614  V/m: 	 no AP.
Increasing amplitude: 	56.2671  V/m: 	 no AP.
Increasing amplitude: 	57.4992  V/m: 	 no AP.
Increasing amplitude: 	58.7582  V/m: 	 no AP.
Increasing amplitude: 	60.0449  V/m: 	 no AP.
Increasing amplitude: 	61.3597  V/m: 	 no AP.
Increasing amplitude: 	62.7033  V/m: 	 no AP.
Increasing amplitude: 	64.0763  V/m: 	 no AP.
Increasing amplitude: 	65.4794  V/m: 	 no AP.
Increasing amplitude: 	66.9132  V/m: 	 no AP.
Increasing amplitude: 	68.3784  V/m: 	 no AP.
Increasing amplitude: 	69.8757  V/m: 	 no AP.
Increasing amplitude: 	71.4058  V/m: 	 no AP.
Increasing amplitude: 	72.9694  V/m: 	 no AP.
Increasing amplitude: 	74.5672  V/m: 	 no AP.
Increasing amplitude: 	76.2000  V/m: 	 no AP.
Increasing amplitude: 	77.8686  V/m: 	 no AP.
Increasing amplitude: 	79.5737  V/m: 	 no AP.
Increasing amplitude: 	81.3161  V/m: 	 no AP.
Increasing amplitude: 	83.0967  V/m: 	 no AP.
Increasing amplitude: 	84.9163  V/m: 	 no AP.
Increasing amplitude: 	86.7757  V/m: 	 no AP.
Increasing amplitude: 	88.6758  V/m: 	 no AP.
Increasing amplitude: 	90.6176  V/m: 	 no AP.
Increasing amplitude: 	92.6019  V/m: 	 no AP.
Increasing amplitude: 	94.6296  V/m: 	 no AP.
Increasing amplitude: 	96.7017  V/m: 	 no AP.
Increasing amplitude: 	98.8192  V/m: 	 no AP.
Increasing amplitude: 	0.1010 kV/m: 	 no AP.
Increasing amplitude: 	0.1032 kV/m: 	 no AP.
Increasing amplitude: 	0.1055 kV/m: 	 no AP.
Increasing amplitude: 	0.1078 kV/m: 	 no AP.
Increasing amplitude: 	0.1101 kV/m: 	 no AP.
Increasing amplitude: 	0.1125 kV/m: 	 no AP.
Increasing amplitude: 	0.1150 kV/m: 	 no AP.
Increasing amplitude: 	0.1175 kV/m: 	 no AP.
Increasing amplitude: 	0.1201 kV/m: 	 no AP.
Increasing amplitude: 	0.1227 kV/m: 	 no AP.
Increasing amplitude: 	0.1254 kV/m: 	 no AP.
Increasing amplitude: 	0.1282 kV/m: 	 no AP.
Increasing amplitude: 	0.1310 kV/m: 	 no AP.
Increasing amplitude: 	0.1338 kV/m: 	 no AP.
Increasing amplitude: 	0.1368 kV/m: 	 no AP.
Increasing amplitude: 	0.1398 kV/m: 	 no AP.
Increasing amplitude: 	0.1428 kV/m: 	 no AP.
Increasing amplitude: 	0.1459 kV/m: 	 no AP.
Increasing amplitude: 	0.1491 kV/m: 	 no AP.
Increasing amplitude: 	0.1524 kV/m: 	 no AP.
Increasing amplitude: 	0.1557 kV/m: 	 no AP.
Increasing amplitude: 	0.1591 kV/m: 	 no AP.
Increasing amplitude: 	0.1626 kV/m: 	 no AP.
Increasing amplitude: 	0.1662 kV/m: 	 no AP.
Increasing amplitude: 	0.1698 kV/m: 	 no AP.
Increasing amplitude: 	0.1736 kV/m: 	 no AP.
Increasing amplitude: 	0.1774 kV/m: 	 no AP.
Increasing amplitude: 	0.1812 kV/m: 	 no AP.
Increasing amplitude: 	0.1852 kV/m: 	 no AP.
Increasing amplitude: 	0.1893 kV/m: 	 no AP.
Increasing amplitude: 	0.1934 kV/m: 	 no AP.
Increasing amplitude: 	0.1976 kV/m: 	 no AP.
Increasing amplitude: 	0.2020 kV/m: 	 no AP.
Increasing amplitude: 	0.2064 kV/m: 	 AP.
Lower bound: 0.2020 kV/m.   Upper bound: 0.2064 kV/m.   Search amplitude: 0.2042 kV/m: AP.
Lower bound: 0.2020 kV/m.   Upper bound: 0.2042 kV/m.   Search amplitude: 0.2031 kV/m: no AP.
Lower bound: 0.2031 kV/m.   Upper bound: 0.2042 kV/m.   Search amplitude: 0.2036 kV/m: AP.
Binary search ended. Threshold: 0.2036 kV/m.
Percentage difference: 0.000 %.
 
Run time for search: 97.89 min.
 
-----------------------------------------------------------
Total run time: 101.823 min.
Results saved in UF_BndA_HH/Results/result_316.mat.
