Model type: 	Bend axon, antidromic
Parameter ID:	409
Pulse duration in ms:	0.6800
Field orientation in degrees:	0.0
-----------------------------------------------------------
Solver: CE
 
Initial search with:  	6.0265  V/m: 	 no AP.
Increasing amplitude: 	6.5719  V/m: 	 no AP.
Increasing amplitude: 	7.1667  V/m: 	 no AP.
Increasing amplitude: 	7.8154  V/m: 	 no AP.
Increasing amplitude: 	8.5227  V/m: 	 no AP.
Increasing amplitude: 	9.2941  V/m: 	 no AP.
Increasing amplitude: 	10.1353  V/m: 	 no AP.
Increasing amplitude: 	11.0526  V/m: 	 no AP.
Increasing amplitude: 	12.0529  V/m: 	 no AP.
Increasing amplitude: 	13.1438  V/m: 	 no AP.
Increasing amplitude: 	14.3335  V/m: 	 no AP.
Increasing amplitude: 	15.6307  V/m: 	 no AP.
Increasing amplitude: 	17.0454  V/m: 	 no AP.
Increasing amplitude: 	18.5882  V/m: 	 no AP.
Increasing amplitude: 	20.2706  V/m: 	 no AP.
Increasing amplitude: 	22.1052  V/m: 	 no AP.
Increasing amplitude: 	24.1059  V/m: 	 no AP.
Increasing amplitude: 	26.2877  V/m: 	 no AP.
Increasing amplitude: 	28.6669  V/m: 	 no AP.
Increasing amplitude: 	31.2615  V/m: 	 no AP.
Increasing amplitude: 	34.0909  V/m: 	 no AP.
Increasing amplitude: 	37.1764  V/m: 	 no AP.
Increasing amplitude: 	40.5411  V/m: 	 no AP.
Increasing amplitude: 	44.2104  V/m: 	 AP.
Lower bound: 40.5411  V/m.   Upper bound: 44.2104  V/m.   Search amplitude: 42.3360  V/m: AP.
Lower bound: 40.5411  V/m.   Upper bound: 42.3360  V/m.   Search amplitude: 41.4289  V/m: no AP.
Lower bound: 41.4289  V/m.   Upper bound: 42.3360  V/m.   Search amplitude: 41.8800  V/m: AP.
Lower bound: 41.4289  V/m.   Upper bound: 41.8800  V/m.   Search amplitude: 41.6538  V/m: AP.
Lower bound: 41.4289  V/m.   Upper bound: 41.6538  V/m.   Search amplitude: 41.5412  V/m: AP.
Binary search ended. Threshold: 41.5412  V/m.
 
Run time for search: 3.82 min.
 
-----------------------------------------------------------
Solver: MCE
 
Initial search with:  	4.5123  V/m: 	 no AP.
Increasing amplitude: 	4.6111  V/m: 	 no AP.
Increasing amplitude: 	4.7121  V/m: 	 no AP.
Increasing amplitude: 	4.8152  V/m: 	 no AP.
Increasing amplitude: 	4.9207  V/m: 	 no AP.
Increasing amplitude: 	5.0284  V/m: 	 no AP.
Increasing amplitude: 	5.1385  V/m: 	 no AP.
